stop_lat,zone_id,stop_lon,stop_id,parent_station,stop_name,location_type
38.0197,,-122.030037,831955,,5130 Commercial Cir,0
38.019932,,-122.030612,831956,,5099 Commercial Cir,0
38.014641,,-122.030951,831957,,Commercial Cir/Bates Ave,0
37.90502,,-122.067645,831950,,BART Walnut Creek,0
37.904877,,-122.067771,831951,,BART Walnut Creek,0
37.979718,,-122.046372,831952,,1461 Concord Ave,0
38.015535,,-122.027721,831953,,Commercial Cir/Bates Ave,0
37.961293,,-121.961366,83574,,Concord Blvd/Mariposa Ct,0
37.959473,,-121.957333,83575,,Concord Blvd/Yvonne Ct,0
37.957609,,-121.953403,83576,,Concord Blvd/Cantrell Ct,0
37.9571,,-121.951875,83577,,Concord Blvd/Kirker Pass Rd,0
37.979157,,-122.045016,83570,,Concord Ave/Commerce Ave,0
37.976167,,-122.032496,83571,,Concord Blvd/Grant St,0
37.961766,,-121.962423,83573,,Concord Blvd/Meadow Pine Ct,0
37.959554,,-121.957103,83578,,Concord Blvd/Yvonne Dr,0
37.961035,,-121.960355,83579,,Concord Blvd/Lodato Way,0
37.919066,,-122.064933,831828,,N Main St/Sos Dr,0
37.922279,,-122.063813,831829,,N Main St/Auto Center Dr,0
37.916957,,-122.05928,831820,,N Civic Dr/Walden Rd,0
37.914949,,-122.059668,831821,,N Civic Dr/Deodora Way,0
37.911906,,-122.060169,831822,,N Civic Dr/Parkside Dr,0
37.910639,,-122.059776,831823,,N Civic Dr/Pine St,0
37.908713,,-122.058717,831824,,141 N Civic Dr,0
37.907053,,-122.058899,831825,,N Civic Dr/Ygnacio Valley Rd,0
37.917513,,-122.065471,831827,,N Main St/San Luis Rd,0
37.997886,,-122.042177,83750,,Olivera Rd/Northwood Dr,0
37.998659,,-122.047167,83752,,Olivera Rd/Peralta Rd,0
37.998825,,-122.051306,83753,,1970 Olivera Rd,0
37.998471,,-122.047672,83754,,Olivera Rd/Peralta Rd,0
37.998196,,-122.045292,83755,,Olivera Rd/Terraza Del Sol,0
37.997619,,-122.04213,83756,,Olivera Rd/Grant St,0
37.99657,,-122.036818,83757,,Olivera Rd/Hillsborough Dr,0
37.995956,,-122.034208,83758,,Olivera Rd/Thunderbird Dr,0
37.995582,,-122.032356,83759,,Olivera Rd/Welch Ct,0
37.99883,,-122.05664,83990,,Marsh Dr/Bridge Over Walnut Creek,0
37.998931,,-122.053203,83991,,Marsh Dr/Solano Way,0
37.896254,,-122.062786,831737,,S California Blvd/Olympic Blvd,0
37.887338,,-122.054715,831738,,Creekside Dr/Quail Ct,0
37.885111,,-122.051349,831739,,1459 Creekside Dr,0
37.864835,,-122.099782,831234_merged_422181183,,500 St Mary's Rd,0
37.745514,,-121.947076,831602,,9870 Broadmoor Dr,0
37.748994,,-121.948473,831603,,Broadmoor Dr/St Denis Dr,0
37.752473,,-121.950203,831604,,Broadmoor Dr/Montevideo Dr,0
37.748833,,-121.948599,831605,,Broadmoor Dr/Saint Denis Dr,0
37.745353,,-121.947236,831606,,Broadmoor Dr/Millbridge Dr,0
37.739259,,-121.941245,831607,,Broadmoor Dr/Pine Valley Rd,0
37.736055,,-121.939917,831608,,Broadmoor Dr/Chestnut Ct,0
37.73129,,-121.937088,831609,,Broadmoor Dr/Northland Ave,0
37.966388,,-122.067028,831547,,181 Viking Dr,0
37.965842,,-122.069004,831546,,201 Viking Dr,0
37.965738,,-122.074669,831545,,Viking Dr/Stubbs Rd,0
37.964557,,-122.078424,831544,,Viking Dr/Odin Dr,0
37.957931,,-122.083986,831543,,Taylor Blvd/Apollo Way,0
37.958038,,-122.083503,831540,,Taylor Blvd/Apollo Way,0
37.965863,,-122.075117,831549,,Viking Dr/Norse Dr,0
37.965993,,-122.070015,831548,,Viking Dr/Diablo Valley College,0
37.844836,,-121.981795,831132_merged_422181202,,Stone Valley Rd/Monte Vista High,0
37.908136,,-122.055318,832143,,Ygnacio Valley Rd/Walnut Blvd,0
37.703093,,-121.899892,832140,,BART Dublin/Pleasanton,0
37.921126,,-122.032896,832141,,2067 Ygnacio Valley Rd,0
37.799477,,-121.903538,832146,,Camino Tassajara/Jasmine Way,0
37.799591,,-121.898425,832147,,Camino Tassajara/Lawrence Rd,0
37.860938,,-122.125007,832144,,Moraga Rd/Rheem Blvd,0
37.799216,,-121.881674,832145,,Camino Tassajara/Charbray St,0
37.799579,,-121.89244,832148,,Camino Tassajara/Monterosso St,0
37.798854,,-121.888084,832149,,Camino Tassajara/Creekview Pl,0
37.980847,,-122.025088,83765_merged_422181185,,1950 Parkside Dr,0
37.864861,,-122.100012,831227_merged_422181200,,St Mary's Rd/Lafayette Community Center,0
37.708045,,-121.925115,832091,,Village Pkwy/Lewis Ave,0
37.705202,,-121.908662,832092,,Dublin Blvd/Scarlett Ct,0
37.659086,,-121.88246,832094,,Ace Train Station,0
37.911677,,-122.046182,832095,,Ygnacio Valley Rd/Marchbanks Dr,0
37.896139,,-122.103002,832097,,Mt Diablo Blvd/Carol Ln,0
37.760331,,-121.978633,832098,,Bollinger Canyon Rd/Marsh Dr,0
37.98353,,-122.125662,832099,,Alhambra Ave/Alhambra Valley Rd,0
37.847142,,-121.996206,831058,,Stone Valley Rd/Stonecreek Pl,0
37.883847,,-122.034852,831051,,2471 San Miguel Dr,0
37.885951,,-122.037162,831050,,San Miguel Dr/Mountain View Blvd,0
38.002106,,-122.053759,831053,,Solano Way/Arnold Industrial Way,0
37.881266,,-122.03765,831052,,San Miguel Dr/Milton Ave,0
37.878643,,-122.049894,831055,,S Main St/Rudgear Rd,0
37.880828,,-122.050907,831054,,S Main St/Crest Ave,0
37.852175,,-122.016287,831057,,Stone Valley Rd/Miranda Ave,0
37.851786,,-122.025592,831056,,Stone Valley Rd/Alamo Ranch Rd,0
37.905288,,-122.067197,831949,,BART Walnut Creek,0
37.905315,,-122.066956,831948,,BART Walnut Creek,0
37.905324,,-122.067117,831943,,BART Walnut Creek,0
37.905582,,-122.067404,831942,,BART Walnut Creek,0
37.9061,,-122.067084,831941,,BART Walnut Creek,0
37.905342,,-122.066796,831947,,BART Walnut Creek,0
37.905458,,-122.066405,831946,,BART Walnut Creek,0
37.905458,,-122.066669,831945,,BART Walnut Creek,0
37.905369,,-122.066899,831944,,BART Walnut Creek,0
37.945126,,-121.958033,83691,,Michigan Blvd/Louisiana Dr,0
37.945938,,-121.960629,83690,,Michigan Blvd/Kentucky Dr,0
37.975745,,-122.037599,83695,,Mira Vista Ter/Salvio St,0
37.975058,,-122.037655,83694,,Mira Vista Ter/Willow Pass Rd,0
37.946017,,-122.0478,83697,,Mohr Ln/Del Rio Cir,0
37.947853,,-122.050824,83696,,Mohr Ln/Monument Blvd,0
37.943842,,-122.045098,83699,,Mohr Ln/Del Rio Ct,0
37.945644,,-122.045284,83698,,Mohr Ln/Del Rio Cir,0
37.939271,,-121.926833,83500,,Clayton Rd/Peacock Creek Dr,0
37.978224,,-122.038463,83503,,Bonifacio St/Concord Ave,0
37.979788,,-122.035155,83502,,Bonifacio St/Grant St,0
37.911384,,-122.065565,831837,,N Main St/Parkside Dr,0
37.917923,,-122.065701,831836,,N Main St Between Third Ave/San Luis Rd,0
37.919655,,-122.065095,831835,,N Main St/Third Ave,0
37.92169,,-122.064398,831834,,N Main St/Second Ave,0
37.924216,,-122.063494,831833,,N Main St/Lesnick Ln,0
37.925965,,-122.062888,831832,,N Main St/Geary Rd,0
37.926037,,-122.062509,831831,,N Main St/Treat Blvd,0
37.924038,,-122.063207,831830,,N Main St/Lesnick Ln,0
37.924709,,-122.023597,831839,,N Wiget Ln/Ygnacio Valley Rd,0
37.89433,,-122.058467,831721,,Broadway Plz/S Main St,0
37.780088,,-121.969264,831619,,Camino Ramon/Crow Canyon Rd,0
37.779222,,-121.968714,831618,,Camino Ramon/Crow Canyon Rd,0
37.77494,,-121.964919,831617,,Camino Ramon/Norris Canyon Rd,0
37.772397,,-121.96328,831616,,Camino Ramon/Bishop Ranch 7,0
37.772236,,-121.964437,831615,,Bishop Ranch 6,0
37.77461,,-121.965091,831614,,Camino Ramon/Norris Canyon Rd,0
37.778045,,-121.968175,831613,,Camino Ramon/Crow Canyon Rd,0
37.779829,,-121.969367,831612,,Camino Ramon/Crow Canyon Rd,0
37.781943,,-121.970663,831611,,Camino Ramon/Fostoria Way,0
37.730094,,-121.934065,831610,,Broadmoor Dr/Belle Meade Dr,0
37.95065,,-122.083743,831532,,Pleasant Hill Rd/Strand Ave,0
37.953911,,-122.087701,831530,,Pleasant Hill Rd/Taylor Blvd,0
37.952076,,-122.084952,831531,,Pleasant Hill Rd/Linda Ln,0
38.013822,,-122.136921,831289,,Berrellesa St/Mellus St,0
37.991778,,-122.086724,831284,,Arnold Dr/Milano Way,0
37.9914,,-122.09046,831285,,Arnold Dr/Holiday Hills Dr,0
37.991163,,-122.094149,831286,,Arnold Dr/Fir Tree Ln,0
37.992889,,-122.098417,831287,,Arnold Dr/Muir Parkway Offices,0
37.992024,,-122.098117,831280,,Arnold Dr/Muir Parkway Offices,0
37.991003,,-122.09416,831281,,Arnold Dr/Fig Tree Ln,0
37.991266,,-122.090022,831282,,Arnold Dr/Holiday Hills Dr,0
37.991627,,-122.086632,831283,,Arnold Dr/Glacier Dr,0
37.978041,,-122.06615,831448,,550 Contra Costa Blvd,0
37.9736,,-122.064293,831449,,Contra Costa Blvd/Cottonwood Dr,0
37.971789,,-122.063474,831446,,Contra Costa Blvd/Golf Club Rd,0
37.977935,,-122.065701,831447,,571 Contra Costa Blvd,0
37.933358,,-122.056846,831444,,225 Coggins Dr,0
37.933089,,-122.058052,831445,,200 Coggins Dr,0
37.945379,,-122.064353,831442,,Cleaveland Rd/Crescent Plz,0
37.943559,,-122.064121,831443,,Cleaveland Rd/Boyd Rd,0
37.945084,,-122.064043,831440,,Cleaveland Rd/Crescent Plz,0
37.947065,,-122.064367,831441,,Cleaveland Rd/Trelany Rd,0
37.799493,,-121.882488,832153,,Camino Tassajara/Blackhawk Dr,0
37.795362,,-121.882607,832152,,Lusitano St/Charbray St,0
37.799847,,-121.893231,832155,,Camino Tassajara/Shadow Creek Dr,0
37.79922,,-121.888714,832154,,Camino Tassajara/Knowview Dr,0
37.798696,,-121.915669,832157,,Camino Tassajara/Conejo Dr,0
37.799867,,-121.899227,832156,,Camino Tassajara/Oak Gate Dr,0
38.004185,,-122.042426,832159,,1935 Arnold Industrial Way,0
37.701647,,-121.89837,832158,,Unloading BART Dublin/Pleasanton,0
37.889533,,-122.149904,831198,,Mt Diablo Blvd/Paulson Ct,0
37.888183,,-122.139994,831199,,3849 Mt Diablo Blvd,0
37.896904,,-122.098193,831190,,Mt Diablo Blvd/Mt Diablo Ct,0
37.895047,,-122.106122,831191,,Mt Diablo Blvd/Hampton Rd,0
37.894205,,-122.108428,831192,,Mt Diablo Blvd/Stuart St,0
37.893605,,-122.110114,831193,,Mt Diablo Blvd/Brown Ave,0
37.892816,,-122.113487,831194,,Mt Diablo Blvd/Second St,0
37.892446,,-122.116598,831195,,Mt Diablo Blvd/First St,0
37.892094,,-122.119375,831196,,Mt Diablo Blvd/Moraga Rd,0
37.889857,,-122.153348,831197,,Mt Diablo Blvd/Acalanes Rd,0
37.88456,,-122.077496,831064,,Tice Valley Blvd/Olympic Blvd,0
37.884462,,-122.077851,831065,,Tice Valley Blvd/Olympic Blvd,0
37.874722,,-122.065291,831066,,Tice Valley Blvd/Montecillo Dr,0
37.875443,,-122.05712,831067,,Tice Valley Blvd/Castle Hill Ranch,0
37.883338,,-122.077207,831063,,1700 Tice Valley Blvd,0
37.912288,,-122.040281,832087,,John Muir Medical Ctr Walnut Creek,0
37.933356,,-122.058799,832086,,Coggins Dr/Buskirk Ave,0
37.901468,,-122.068431,832085,,1924 Trinity Ave,0
37.901316,,-122.068684,832084,,1924 Trinity Ave,0
37.875233,,-122.052231,831068,,Tice Valley Blvd/Crest Ave,0
37.762538,,-121.956758,832082,,Bollinger Canyon Rd/Bishop Ranch 1,0
37.778024,,-121.922832,832080,,Dougherty Rd/Monarch Rd,0
37.995993,,-122.13252,831266,,3850 Alhambra Ave,0
37.997439,,-122.132489,831267,,Alhambra Ave/J St,0
38.000866,,-122.131934,831265,,Alhambra Ave/F St,0
38.014359,,-122.136083,831262,,Alhambra Ave/Mellus St,0
38.016355,,-122.137974,831263,,Alhambra Ave/Main St,0
38.009396,,-122.131334,831260,,Alhambra Ave/Allen Dr,0
38.01272,,-122.134527,831261,,Alhambra Ave/Jones St,0
37.991954,,-122.130717,831268,,Alhambra Ave/Walnut Ave,0
37.989163,,-122.129446,831269,,Alhambra Ave/Franklin Canyon Rd,0
37.942726,,-121.950497,83682,,Michigan Blvd/El Camino Dr,0
37.943288,,-121.952335,83683,,Michigan Blvd/Maryland Dr,0
37.961144,,-122.043063,83680,,Meadow Ln/Sunshine Dr,0
37.964184,,-122.045824,83681,,Meadow Ln/Blackfield Dr,0
37.946001,,-121.960204,83686,,Michigan Blvd/Washington Blvd,0
37.946643,,-121.961663,83687,,Michigan Blvd/Round Tree Way,0
37.944118,,-121.954667,83684,,Michigan Blvd/Pennsylvania Blvd,0
37.944716,,-121.956309,83685,,Michigan Blvd/Nebraska Ave,0
37.94733,,-121.963133,83688,,Michigan Blvd/Ygnacio Valley Rd,0
37.947071,,-121.962984,83689,,Michigan Blvd/New Hampshire Dr,0
37.97263,,-122.038606,83519,,Clayton Rd/Ellis St,0
37.928178,,-122.026472,831842,,N Wiget Ln/Mitchell Dr,0
37.92668,,-122.025092,831843,,N Wiget Ln/Shadelands Dr,0
37.926395,,-122.024552,831840,,N Wiget Ln/Shadelands Dr,0
37.928312,,-122.026311,831841,,N Wiget Ln/Mitchell Dr,0
37.924709,,-122.023815,831844,,N Wiget Ln/Ygnacio Valley Rd,0
37.93004,,-122.017193,831845,,Oak Grove Rd/Shadelands Dr,0
37.971269,,-122.032606,831990,,1321 Galindo St,0
37.927953,,-122.030055,831991,,Lennon Ln/N Wiget Ln,0
37.928464,,-122.026725,831992,,N Wiget Ln/Mitchell Dr,0
37.929048,,-122.019352,831993,,2820 Shadelands Dr,0
37.92677,,-122.024713,831994,,Shadelands Dr/N Wiget Ln,0
37.822505,,-122.002132,831998,,Railroad Ave/Linda Mesa Ave,0
37.759075,,-121.968068,831668,,San Ramon Valley/Bollinger Canyon,0
37.75473,,-121.962796,831669,,San Ramon Valley Blvd/Barnwood Dr,0
37.739348,,-121.941497,831663,,Pine Valley Rd/Broadmoor Dr,0
37.774565,,-121.965171,831660,,Norris Canyon Rd/Camino Ramon,0
37.774902,,-121.976587,831667,,2410 San Ramon Valley Blvd,0
37.784886,,-121.980362,831664,,San Ramon Valley Blvd/Hooper Dr,0
37.782093,,-121.979123,831665,,San Ramon Valley Blvd/Purdue Rd,0
37.95148,,-122.083802,831525,,Pleasant Hill Rd/Mercury Way,0
37.948867,,-122.082568,831524,,Pleasant Hill Rd/Valley View Rd,0
37.953529,,-122.086471,831527,,Pleasant Hill Rd/Taylor Blvd,0
37.952531,,-122.084975,831526,,Pleasant Hill Rd/Mangini Rd,0
37.95777,,-122.092212,831529,,Pleasant Hill Rd/Paso Nogal,0
37.956085,,-122.090462,831528,,Pleasant Hill Rd/Devon Ave,0
38.011602,,-122.1107,831299,,Howe Rd/Catalpa St,0
38.006739,,-122.110609,831298,,825 Howe Rd,0
38.008067,,-122.131434,831292,,Berrellesa St/Soto St,0
38.009938,,-122.133221,831291,,Berrellesa St/Robinson St,0
38.011978,,-122.135169,831290,,Berrellesa St/Jones St,0
38.004776,,-122.110616,831297,,901 Howe Rd,0
38.00115,,-122.113241,831296,,Howe Rd/Old Orchard Rd,0
37.997073,,-122.119681,831295,,Howe Rd/Arnold Dr,0
37.95318,,-122.060321,831459,,Contra Costa Blvd/Doris Dr,0
37.954902,,-122.060323,831458,,Contra Costa Blvd/Doray Dr,0
37.949121,,-122.05997,831455,,1972 Contra Costa Blvd,0
37.960299,,-122.061274,831454,,Contra Costa Blvd/Harriet Dr,0
37.95814,,-122.061098,831457,,Contra Costa Blvd/Ellinwood Dr,0
37.959898,,-122.06156,831456,,Contra Costa Blvd/Harriet Dr,0
37.951914,,-122.059986,831451,,Contra Costa Blvd/East Vivian Dr,0
37.967346,,-122.062904,831450,,Contra Costa Blvd/Viking Dr,0
37.958239,,-122.06073,831453,,Contra Costa Blvd/Dexter Dr,0
37.954956,,-122.059979,831452,,Contra Costa Blvd/Beth Dr,0
37.970606,,-122.069092,832168,,Diablo Valley College,0
37.970669,,-122.068896,832169,,Diablo Valley College,0
37.93836,,-122.025253,83832,,Treat Blvd/Oak Grove Rd,0
37.970927,,-122.069138,832166,,Diablo Valley College,0
38.003998,,-122.042494,832160,,1935 Arnold Industrial Way,0
37.739851,,-121.914163,832161,,Dougherty Rd/Old Ranch Rd,0
37.739788,,-121.913923,832162,,Dougherty Rd/Old Ranch Rd,0
37.886796,,-122.118112,831187,,Moraga Rd/Oconner Dr,0
37.88858,,-122.118322,831186,,Moraga Rd/Brook St,0
37.891328,,-122.118719,831185,,Moraga Rd/Mt Diablo Blvd,0
37.889981,,-122.118314,831184,,Moraga Rd/Moraga Blvd,0
37.883914,,-122.118541,831183,,Moraga Rd/Oliver Ct,0
37.88169,,-122.119673,831182,,Moraga Rd/Silver Springs Rd,0
37.89034,,-122.158125,831181,,Hidden Valley Rd/Crest Rd,0
37.892374,,-122.163503,831180,,Hidden Valley Rd/Blackthorn Dr,0
37.88328,,-122.11893,831189,,Moraga Rd/Tanglewood Dr,0
37.885368,,-122.118372,831188,,Moraga Rd/Herman Dr,0
37.928327,,-122.055897,831073,,BART Pleasant Hill,0
37.928487,,-122.055691,831072,,BART Pleasant Hill,0
37.928648,,-122.055484,831071,,BART Pleasant Hill,0
37.820196,,-121.998897,832224,,Railroad Ave/Church St,0
37.80429,,-121.989496,831077,,Camino Ramon/San Thomas Way,0
37.811829,,-121.991346,831075,,Danville Park & Ride,0
37.928184,,-122.056081,831074,,BART Pleasant Hill,0
37.79602,,-121.984573,831079,,Camino Ramon/Saint Patricks Dr,0
37.799838,,-121.98743,831078,,Camino Ramon/El Capitan Dr,0
37.965855,,-122.098513,831275,,Alhambra Ave/Benham Dr,0
37.969411,,-122.101945,831274,,Alhambra Ave/Glenview Dr,0
37.959632,,-122.094123,831277,,6638 Alhambra Ave,0
37.962494,,-122.096312,831276,,Alhambra Ave/Roanoke Dr,0
37.982036,,-122.115567,831271,,Alhambra Ave/Forest Way,0
37.970851,,-122.105705,831273,,Alhambra Ave/Wildcroft Dr,0
37.975593,,-122.109381,831272,,Alhambra Ave/Lindsey Dr,0
37.955666,,-122.090496,831278,,Alhambra Ave/Devon Ave,0
37.997105,,-122.122521,832216,,Pine St/Sentinel Dr,0
37.99391,,-122.102466,832217,,Arnold Dr/Morello Ave,0
38.001504,,-122.128498,832214,,Estudillo St/Victory Ct,0
37.999398,,-122.122745,832215,,Vista Wy/Pine St,0
37.93978,,-122.058992,832210,,3470 Buskirk Ave,0
37.996033,,-122.109919,832218,,1021 Arnold Dr,0
37.996962,,-122.116439,832219,,757 Arnold Dr,0
37.97881,,-121.994192,832187,,Landana Dr/Mulberry Dr,0
37.734039,,-121.949173,832184,,20709 San Ramon Valley Blvd,0
37.782177,,-121.95763,832185,,Tahiti Dr Between Bahama Ct/Barbados Dr,0
37.888234,,-122.071292,832180,,Olympic Blvd/Newell Ave,0
37.912866,,-122.041958,832181,,John Muir Medical Ctr Walnut Creek,0
37.901164,,-122.069303,832188,,Oakland Blvd/Trinity Ave,0
37.715616,,-121.910419,832189,,Dougherty Rd/Mariposa Cir,0
37.957832,,-121.998259,83839,,Treat Blvd/Pembroke Dr,0
37.955502,,-122.001245,83838,,Treat Blvd/Cowell Rd,0
37.967681,,-122.001541,83529,,Clayton Rd/Loeffler Ln,0
37.968697,,-122.005219,83528,,Clayton Rd/Farm Bureau Rd,0
37.944905,,-122.01538,83835,,Treat Blvd/Citrus Ave,0
37.94295,,-122.018273,83834,,Treat Blvd/San Simeon Dr,0
37.950451,,-122.005355,83837,,Treat Blvd/Kingswood Dr,0
37.94662,,-122.012245,83836,,Treat Blvd/Navaronne Way,0
37.972838,,-122.020104,83523,,Clayton Rd/Coventry Rd,0
37.973462,,-122.022001,83522,,Clayton Rd/Fifth Ave,0
37.97396,,-122.023863,83521,,Clayton Rd/San Carlos Ave,0
37.974097,,-122.033954,83520,,Clayton Rd/Galindo St,0
37.92996,,-122.016688,831857,,Oak Grove Rd/Shadelands Dr,0
37.921624,,-122.058208,831859,,Oak Rd/Walden Park,0
37.919821,,-122.058756,831858,,Oak Rd/Charter Oak Cir,0
37.962366,,-122.029896,83789,,1080 San Miguel Rd,0
37.980667,,-122.02834,83783,,Salvio St/Date St,0
37.995601,,-122.030793,83782,,Port Chicago Hwy/Olivera Rd,0
38.004358,,-122.02426,83781,,Port Chicago Hwy/Panoramic Dr,0
38.011505,,-122.023497,83780,,Port Chicago Hwy/Arnold Industrial,0
37.977853,,-122.03367,83787,,Salvio St/Grant St,0
37.976584,,-122.036381,83786,,Salvio St/Galindo St,0
37.976843,,-122.036255,83785,,Salvio St/Galindo St,0
37.978496,,-122.032717,83784,,Salvio St/Colfax St,0
37.939278,,-122.025449,831988,,Oak Grove Rd/Treat Blvd,0
37.938716,,-122.025196,831987,,Oak Grove Rd/Treat Blvd,0
37.943646,,-122.056309,831984,,Buskirk Ave/The Crossroads,0
37.941276,,-122.027289,831983,,Oak Grove Rd/Smith Ln,0
37.941044,,-122.027335,831982,,Oak Grove Rd/Smith Ln,0
37.897147,,-122.061307,831981,,Locust St/Mt Diablo Blvd,0
37.705777,,-121.921028,831980,,Dublin Blvd Between Clark Ave/Village Pkwy,0
37.969535,,-122.036971,83655,,Laguna St/Ellis St,0
37.970384,,-122.035581,83657,,Laguna St/Ellis Park,0
37.968212,,-122.040853,83656,,Laguna St/Detroit Ave,0
37.952532,,-121.957011,83650,,Kirker Pass Rd/Clayton Rd,0
37.986962,,-122.001117,83659,,Landana Dr/Village Rd,0
37.98986,,-122.005498,83658,,Landana Dr/Willow Pass Rd,0
37.757478,,-121.96597,831679,,San Ramon Valley Blvd/Harness Dr,0
37.751429,,-121.960275,831678,,San Ramon Valley Blvd/Morgan Dr,0
37.751251,,-121.960596,831670,,San Ramon Valley Blvd/Morgan Dr,0
37.780166,,-121.977987,831673,,San Ramon Valley Blvd/Fostoria Way,0
37.759147,,-121.967644,831672,,San Ramon Valley/Bollinger Crossing,0
37.775607,,-121.978192,831675,,San Ramon Valley Blvd/Crow Canyon,0
37.784806,,-121.980086,831674,,San Ramon Valley Blvd/Hooper Dr,0
37.772146,,-121.974317,831676,,2551 San Ramon Valley Blvd,0
37.938806,,-122.070305,831518,,Patterson Blvd/Roberta Ave,0
37.936226,,-122.0723,831519,,Patterson Blvd/Santa Barbara Rd,0
37.936003,,-122.072253,831514,,Patterson Blvd/Santa Barbara Rd,0
37.939119,,-122.070087,831515,,Patterson Blvd/Roberta Rd,0
37.941198,,-122.069539,831516,,Patterson Blvd/Soule Ave,0
37.941225,,-122.069757,831517,,Patterson Blvd/Soule Ave,0
37.974595,,-122.068133,831510,,Old Quarry Rd/Chilpancingo Pkwy,0
37.972641,,-122.069129,831511,,Old Quarry Rd/Camelback Rd,0
37.972659,,-122.068785,831512,,Old Quarry Rd/Camelback Rd,0
37.974596,,-122.067926,831513,,Old Quarry Rd/Chilpancingo Pkwy,0
37.951521,,-122.060341,831460,,Contra Costa Blvd/Vivian Dr,0
37.950022,,-122.060328,831461,,Contra Costa Blvd/Woodsworth Ln,0
37.945345,,-122.062102,831462,,Crescent Plz/Crescent Dr,0
37.945299,,-122.063986,831463,,Crescent Plz/Cleaveland Rd,0
37.945138,,-122.063928,831464,,Crescent Plz/Cleaveland Rd,0
37.945104,,-122.06163,831465,,Crescent Plz/Crescent Dr,0
37.958714,,-122.058134,831466,,Ellinwood Dr/Longbrook Way,0
37.971663,,-122.065255,831467,,Golf Club Rd/College Dr,0
37.88776,,-122.07159,832179,,Olympic Blvd/Crawford Ct,0
37.884845,,-122.078357,832178,,Olympic Blvd/Boulevard Way,0
37.971213,,-122.068966,832173,,Diablo Valley College,0
37.971097,,-122.068955,832172,,Diablo Valley College,0
37.97099,,-122.068943,832171,,Diablo Valley College,0
37.97083,,-122.068908,832170,,Diablo Valley College,0
37.885159,,-122.076946,832177,,Olympic Blvd/Panoramic Way,0
37.950756,,-122.046807,832176,,1370 Monument Blvd,0
37.892902,,-122.035919,832175,,Walnut Blvd/Scots Ln,0
37.810925,,-121.955889,831088,,Camino Tassajara/Shady Creek Dr,0
37.807338,,-121.949628,831089,,Camino Tassajara/Sherburne Hills Dr,0
37.815903,,-121.968068,831086,,Camino Tassajara/Sycamore Valley Rd,0
37.814984,,-121.963516,831087,,Camino Tassajara/Messian Pl,0
37.804531,,-121.989381,831084,,Camino Ramon/San Thomas Way,0
37.810812,,-121.990783,831085,,Camino Ramon/Sycamore Valley Rd,0
37.796288,,-121.984539,831082,,Camino Ramon/Saint Patricks Dr,0
37.800311,,-121.987487,831083,,Camino Ramon/El Capitan Dr,0
37.792818,,-121.982715,831080,,Camino Ramon/Greenbrook Dr,0
37.794486,,-121.983335,831081,,Camino Ramon/Baldwin Dr,0
37.895411,,-122.151079,831240,,Upper Happy Valley Rd/Los Arabis Dr,0
37.898293,,-122.150754,831241,,Upper Happy Valley Rd/Rahara Dr,0
37.896455,,-122.150864,831242,,Upper Happy Valley Rd/S Peardale Dr,0
37.904348,,-122.152917,831243,,Upper Happy Valley Rd/Canyon Rd,0
37.906302,,-122.152865,831244,,Upper Happy Valley Rd/Happy Valley,0
37.902688,,-122.153119,831245,,Upper Happy Valley Rd/Oleander Dr,0
37.899622,,-122.150976,831246,,Upper Happy Valley Rd/N Peardale Dr,0
37.898034,,-122.150948,831247,,Upper Happy Valley Rd/Rahara Dr,0
37.895169,,-122.151354,831248,,Upper Happy Valley Rd/Los Arabis Dr,0
37.99394,,-122.114444,831249,,VA Clinic,0
37.93243,,-122.019401,832209,,Oak Grove Rd/Mitchell Dr,0
37.927201,,-122.019166,832195,,N Via Monte Between Ygnacio Valley Rd/Shadelands Dr,0
37.893513,,-122.054655,832194,,Newell Ave/S Broadway,0
37.932662,,-122.019148,832197,,Oak Grove Rd/Peach Willow Ln,0
37.925555,,-122.027618,832196,,Shadelands Dr/Lennon Ln,0
37.909222,,-122.058615,832191,,N Civic Dr/Brio Dr,0
37.908713,,-122.058511,832190,,N Civic Dr/Brio Dr,0
37.995627,,-121.778197,832193,,EBART Hillcrest,0
37.903474,,-122.173283,832192,,Miner Rd/Gardiner Ct,0
37.937528,,-122.027549,832198,,Treat Blvd/Oak Grove Plaza Drive,0
37.955868,,-121.968408,83538,,Clayton Rd/Ayers Rd,0
37.954726,,-121.965214,83539,,Clayton Rd/Alberta Way,0
37.927568,,-122.044916,83828,,Treat Blvd/Candelero Dr,0
37.93107,,-122.039304,83829,,Treat Blvd/Carriage Dr,0
37.966371,,-121.997357,83530,,Clayton Rd/Cape Cod Way,0
37.926474,,-122.05261,83827,,Treat Blvd Between Jones St/Cherry Ln,0
37.964009,,-121.990944,83532,,Clayton Rd/Bel Air Dr,0
37.927595,,-122.04533,83825,,Treat Blvd/Candelero Dr,0
37.961138,,-121.982968,83534,,Clayton Rd/Bailey Rd,0
37.932865,,-122.036492,83823,,Treat Blvd/Arkell Rd,0
37.958624,,-121.975992,83536,,Clayton Rd/Claycord Ave,0
37.957937,,-121.974119,83537,,Clayton Rd/Newhall Pkwy,0
37.880085,,-122.029649,831864,,Palmer Rd/Hillendale Ct,0
37.907717,,-122.064974,831867,,Pringle Ave/N Main St,0
37.897068,,-122.070055,831860,,Oakland Blvd/Mt Diablo Blvd,0
