route_id,service_id,trip_id,trip_headsign,shape_id
3190.1,MTWHFSU,3190.1-22-0-714-2145-2218-3403-0-0-0-0_CM_5LB,CITADEL EXPRESS,3190.1
3190.2,MTWHFSU,3190.2-21-0-821-2035-2120-3403-0-0-0-0_CM_5LB,CITADEL EXPRESS,3190.2
3190.3,MTWHFSU,3190.3-11-0-1149-1030-1155-3403-0-0-0-0_CM_5LB,CITADEL EXPRESS,3190.3
3190.3,MTWHFSU,3190.3-12-0-1149-1105-1220-3403-0-0-0-0_CM_5LB,CITADEL EXPRESS,3190.3
3190.3,MTWHFSU,3190.3-12-0-1149-1140-1320-3403-0-0-0-0_CM_5LB,CITADEL EXPRESS,3190.3
3190.3,MTWHFSU,3190.3-13-0-1149-1220-1345-3403-0-0-0-0_CM_5LB,CITADEL EXPRESS,3190.3
3190.3,MTWHFSU,3190.3-14-0-1149-1320-1450-3403-0-0-0-0_CM_5LB,CITADEL EXPRESS,3190.3
3190.3,MTWHFSU,3190.3-14-0-1149-1345-1535-3403-0-0-0-0_CM_5LB,CITADEL EXPRESS,3190.3
3190.3,MTWHFSU,3190.3-15-0-1149-1450-1615-3403-0-0-0-0_CM_5LB,CITADEL EXPRESS,3190.3
3190.3,MTWHFSU,3190.3-16-0-1149-1535-1705-3403-0-0-0-0_CM_5LB,CITADEL EXPRESS,3190.3
3190.3,MTWHFSU,3190.3-17-0-1149-1615-1740-3403-0-0-0-0_CM_5LB,CITADEL EXPRESS,3190.3
3190.3,MTWHFSU,3190.3-18-0-1149-1705-1835-3403-0-0-0-0_CM_5LB,CITADEL EXPRESS,3190.3
3190.3,MTWHFSU,3190.3-18-0-1149-1740-1920-3403-0-0-0-0_CM_5LB,CITADEL EXPRESS,3190.3
3190.3,MTWHFSU,3190.3-19-0-1149-1835-2035-3403-0-0-0-0_CM_5LB,CITADEL EXPRESS,3190.3
3190.3,MTWHFSU,3190.3-20-0-1149-1920-2145-3403-0-0-0-0_CM_5LB,CITADEL EXPRESS,3190.3
3190.4,MTWHFSU,3190.4-10-674-1149-0925-1030-3403-0-0-0-0_CM_5LB,CITADEL EXPRESS,3190.4
3235.1,MTWHF,3235.1-10-0-377-0902-0931-3429-0-0-0-0_CM_5LB,COMMUTER SHUTTLE,3235.1
3235.2,MTWHF,3235.2-16-0-412-1518-1550-3429-0-0-0-0_CM_5LB,COMMUTER SHUTTLE,3235.2
3235.2,MTWHF,3235.2-16-0-412-1557-1630-3429-0-0-0-0_CM_5LB,COMMUTER SHUTTLE,3235.2
3235.2,MTWHF,3235.2-18-0-412-1700-1735-3429-0-0-0-0_CM_5LB,COMMUTER SHUTTLE,3235.2
3235.2,MTWHF,3235.2-8-0-412-0700-0732-3429-0-0-0-0_CM_5LB,COMMUTER SHUTTLE,3235.2
3235.2,MTWHF,3235.2-8-0-412-0733-0805-3429-0-0-0-0_CM_5LB,COMMUTER SHUTTLE,3235.2
3235.2,MTWHF,3235.2-9-0-412-0820-0852-3429-0-0-0-0_CM_5LB,COMMUTER SHUTTLE,3235.2
3235.3,MTWHF,3235.3-15-24-412-1445-1517-3429-0-0-0-0_CM_5LB,COMMUTER SHUTTLE,3235.3
3259.1,MTWHF,3259.1-10-0-916-0930-1030-3403-0-0-0-0_CM_5LB,CITADEL EXPRESS,3259.1
3259.1,MTWHF,3259.1-8-0-916-0725-0830-3403-0-0-0-0_CM_5LB,CITADEL EXPRESS,3259.1
3259.1,MTWHF,3259.1-9-0-916-0830-0930-3403-0-0-0-0_CM_5LB,CITADEL EXPRESS,3259.1
3259.2,MTWHF,3259.2-7-480-916-0635-0725-3403-0-0-0-0_CM_5LB,CITADEL EXPRESS,3259.2
494.1,MTWHF,494.1-6-616-1573-0537-0706-2398-0-0-0-0_CM_5LB,CITY OF COMMERCE (ORG BACKGROUND),494.1
494.2,MTWHF,494.2-18-0-616-1725-1817-2398-0-0-0-0_CM_5LB,CITY OF COMMERCE (ORG BACKGROUND),494.2
494.3,MTWHF,494.3-17-0-1402-1600-1817-2398-0-0-0-0_CM_5LB,CITY OF COMMERCE (ORG BACKGROUND),494.3
494.4,MTWHF,494.4-11-0-1573-1013-1300-2398-0-0-0-0_CM_5LB,CITY OF COMMERCE (ORG BACKGROUND),494.4
494.4,MTWHF,494.4-12-0-1573-1152-1424-2398-0-0-0-0_CM_5LB,CITY OF COMMERCE (ORG BACKGROUND),494.4
494.4,MTWHF,494.4-14-0-1573-1315-1533-2398-0-0-0-0_CM_5LB,CITY OF COMMERCE (ORG BACKGROUND),494.4
494.4,MTWHF,494.4-15-0-1573-1425-1708-2398-0-0-0-0_CM_5LB,CITY OF COMMERCE (ORG BACKGROUND),494.4
494.4,MTWHF,494.4-6-0-1573-0558-0830-2398-0-0-0-0_CM_5LB,CITY OF COMMERCE (ORG BACKGROUND),494.4
494.4,MTWHF,494.4-8-0-1573-0723-0955-2398-0-0-0-0_CM_5LB,CITY OF COMMERCE (ORG BACKGROUND),494.4
494.4,MTWHF,494.4-9-0-1573-0848-1120-2398-0-0-0-0_CM_5LB,CITY OF COMMERCE (ORG BACKGROUND),494.4
