shape_id,shape_pt_lon,shape_pt_lat,shape_pt_sequence,shape_dist_traveled
05c62217-70f0-4c8f-a240-6c75beef4331,-122.300782,38.322647,38,1016.39552830
05c62217-70f0-4c8f-a240-6c75beef4331,-122.30011,38.322765,39,1076.60145300
05c62217-70f0-4c8f-a240-6c75beef4331,-122.29966,38.322845,40,1116.94172690
05c62217-70f0-4c8f-a240-6c75beef4331,-122.299256,38.322921,41,1153.26319390
05c62217-70f0-4c8f-a240-6c75beef4331,-122.299225,38.322925,42,1156.01013920
05c62217-70f0-4c8f-a240-6c75beef4331,-122.299096,38.322948,43,1167.57596250
05c62217-70f0-4c8f-a240-6c75beef4331,-122.298745,38.323013,44,1199.10609270
05c62217-70f0-4c8f-a240-6c75beef4331,-122.297455,38.323249,45,1314.91287120
05c62217-70f0-4c8f-a240-6c75beef4331,-122.296853,38.323356,46,1368.87829940
05c62217-70f0-4c8f-a240-6c75beef4331,-122.296052,38.323505,47,1440.84822260
05c62217-70f0-4c8f-a240-6c75beef4331,-122.29596,38.32352,48,1449.06367890
05c62217-70f0-4c8f-a240-6c75beef4331,-122.295876,38.323535,49,1456.59542480
05c62217-70f0-4c8f-a240-6c75beef4331,-122.295517,38.323604,50,1488.90906320
05c62217-70f0-4c8f-a240-6c75beef4331,-122.29525,38.323654,51,1512.90750590
05c62217-70f0-4c8f-a240-6c75beef4331,-122.294816,38.32373,52,1551.78497280
05c62217-70f0-4c8f-a240-6c75beef4331,-122.293244,38.324016,53,1692.86644980
05c62217-70f0-4c8f-a240-6c75beef4331,-122.291939,38.324237,54,1809.58850870
05c62217-70f0-4c8f-a240-6c75beef4331,-122.291657,38.324287,55,1834.86467850
05c62217-70f0-4c8f-a240-6c75beef4331,-122.291413,38.324325,56,1856.61402890
05c62217-70f0-4c8f-a240-6c75beef4331,-122.291253,38.324359,57,1871.10519490
05c62217-70f0-4c8f-a240-6c75beef4331,-122.291085,38.324386,58,1886.09841960
05c62217-70f0-4c8f-a240-6c75beef4331,-122.291054,38.324394,59,1888.95093570
05c62217-70f0-4c8f-a240-6c75beef4331,-122.290947,38.324413,60,1898.54221340
05c62217-70f0-4c8f-a240-6c75beef4331,-122.29036,38.324516,61,1951.12979940
05c62217-70f0-4c8f-a240-6c75beef4331,-122.290307,38.324523,62,1955.82901670
05c62217-70f0-4c8f-a240-6c75beef4331,-122.290017,38.324577,63,1981.88656590
05c62217-70f0-4c8f-a240-6c75beef4331,-122.28991,38.324596,64,1991.47782060
05c62217-70f0-4c8f-a240-6c75beef4331,-122.289673,38.324638,65,2012.71994200
05c62217-70f0-4c8f-a240-6c75beef4331,-122.289422,38.324615,66,2034.81634140
05c62217-70f0-4c8f-a240-6c75beef4331,-122.289231,38.324604,67,2051.56269810
05c62217-70f0-4c8f-a240-6c75beef4331,-122.289078,38.324592,68,2065.00776160
05c62217-70f0-4c8f-a240-6c75beef4331,-122.288987,38.324573,69,2073.23990930
05c62217-70f0-4c8f-a240-6c75beef4331,-122.288888,38.324527,70,2083.29054560
05c62217-70f0-4c8f-a240-6c75beef4331,-122.288765,38.324398,71,2101.19939330
05c62217-70f0-4c8f-a240-6c75beef4331,-122.288697,38.324237,72,2120.03407210
05c62217-70f0-4c8f-a240-6c75beef4331,-122.288659,38.324188,73,2126.40790050
05c62217-70f0-4c8f-a240-6c75beef4331,-122.288567,38.324058,74,2142.92925050
05c62217-70f0-4c8f-a240-6c75beef4331,-122.288498,38.323966,75,2154.79074830
05c62217-70f0-4c8f-a240-6c75beef4331,-122.288338,38.323741,76,2183.41823110
05c62217-70f0-4c8f-a240-6c75beef4331,-122.287972,38.323371,77,2235.48683490
05c62217-70f0-4c8f-a240-6c75beef4331,-122.287438,38.322982,78,2299.08735170
05c62217-70f0-4c8f-a240-6c75beef4331,-122.287362,38.322921,79,2308.57504900
05c62217-70f0-4c8f-a240-6c75beef4331,-122.287247,38.322849,80,2321.42043450
05c62217-70f0-4c8f-a240-6c75beef4331,-122.287018,38.3227,81,2347.39269190
05c62217-70f0-4c8f-a240-6c75beef4331,-122.286706,38.322471,82,2384.68252370
05c62217-70f0-4c8f-a240-6c75beef4331,-122.286362,38.322238,83,2424.35405480
05c62217-70f0-4c8f-a240-6c75beef4331,-122.286271,38.32217,84,2435.32215660
05c62217-70f0-4c8f-a240-6c75beef4331,-122.286202,38.322109,85,2444.39165030
05c62217-70f0-4c8f-a240-6c75beef4331,-122.286049,38.321983,86,2463.74688890
05c62217-70f0-4c8f-a240-6c75beef4331,-122.285813,38.321758,87,2496.14576860
05c62217-70f0-4c8f-a240-6c75beef4331,-122.285599,38.321495,88,2530.82249740
05c62217-70f0-4c8f-a240-6c75beef4331,-122.285439,38.32122,89,2564.40202850
05c62217-70f0-4c8f-a240-6c75beef4331,-122.28534,38.321006,90,2589.68499630
05c62217-70f0-4c8f-a240-6c75beef4331,-122.285302,38.320919,91,2599.89795400
05c62217-70f0-4c8f-a240-6c75beef4331,-122.28521,38.320556,92,2640.98720910
05c62217-70f0-4c8f-a240-6c75beef4331,-122.285195,38.319808,93,2724.02747310
05c62217-70f0-4c8f-a240-6c75beef4331,-122.285195,38.31966,94,2740.45584830
05c62217-70f0-4c8f-a240-6c75beef4331,-122.285195,38.319496,95,2758.66026370
05c62217-70f0-4c8f-a240-6c75beef4331,-122.285195,38.319412,96,2767.98447620
05c62217-70f0-4c8f-a240-6c75beef4331,-122.285195,38.319225,97,2788.74194890
05c62217-70f0-4c8f-a240-6c75beef4331,-122.285187,38.318798,98,2836.14518870
05c62217-70f0-4c8f-a240-6c75beef4331,-122.285187,38.318477,99,2871.77699590
05c62217-70f0-4c8f-a240-6c75beef4331,-122.285187,38.317947,100,2930.60832450
05c62217-70f0-4c8f-a240-6c75beef4331,-122.28518,38.317821,101,2944.60803000
05c62217-70f0-4c8f-a240-6c75beef4331,-122.285172,38.316402,102,3102.12211110
05c62217-70f0-4c8f-a240-6c75beef4331,-122.285172,38.316059,103,3140.19595800
05c62217-70f0-4c8f-a240-6c75beef4331,-122.285164,38.315204,104,3235.10563820
05c62217-70f0-4c8f-a240-6c75beef4331,-122.285157,38.314109,105,3356.65485090
05c62217-70f0-4c8f-a240-6c75beef4331,-122.285157,38.314014,106,3367.20008150
05c62217-70f0-4c8f-a240-6c75beef4331,-122.285172,38.313034,107,3475.99036080
05c62217-70f0-4c8f-a240-6c75beef4331,-122.285187,38.31184,108,3608.53371540
05c62217-70f0-4c8f-a240-6c75beef4331,-122.285187,38.311248,109,3674.24712450
05c62217-70f0-4c8f-a240-6c75beef4331,-122.285241,38.311149,110,3686.20824920
05c62217-70f0-4c8f-a240-6c75beef4331,-122.285256,38.310367,111,3773.02201200
05c62217-70f0-4c8f-a240-6c75beef4331,-122.285256,38.310298,112,3780.68117460
05c62217-70f0-4c8f-a240-6c75beef4331,-122.285256,38.310176,113,3794.22346200
05c62217-70f0-4c8f-a240-6c75beef4331,-122.285256,38.310089,114,3803.88066670
05c62217-70f0-4c8f-a240-6c75beef4331,-122.285187,38.308574,115,3972.15745840
05c62217-70f0-4c8f-a240-6c75beef4331,-122.285195,38.307975,116,4038.65152850
05c62217-70f0-4c8f-a240-6c75beef4331,-122.285195,38.306884,117,4159.75504020
05c62217-70f0-4c8f-a240-6c75beef4331,-122.285203,38.306095,118,4247.33863760
05c62217-70f0-4c8f-a240-6c75beef4331,-122.28521,38.305263,119,4339.69455490
05c62217-70f0-4c8f-a240-6c75beef4331,-122.28521,38.305137,120,4353.68083960
05c62217-70f0-4c8f-a240-6c75beef4331,-122.28521,38.305034,121,4365.11407220
05c62217-70f0-4c8f-a240-6c75beef4331,-122.285195,38.304378,122,4437.94336740
05c62217-70f0-4c8f-a240-6c75beef4331,-122.285195,38.304286,123,4448.15557380
05c62217-70f0-4c8f-a240-6c75beef4331,-122.285187,38.304046,124,4474.80529970
05c62217-70f0-4c8f-a240-6c75beef4331,-122.285187,38.303775,125,4504.88690550
05c62217-70f0-4c8f-a240-6c75beef4331,-122.28518,38.303596,126,4524.76573650
05c62217-70f0-4c8f-a240-6c75beef4331,-122.285164,38.303367,127,4550.22374340
05c62217-70f0-4c8f-a240-6c75beef4331,-122.285119,38.303119,128,4578.03227170
05c62217-70f0-4c8f-a240-6c75beef4331,-122.285073,38.302921,129,4600.37597880
05c62217-70f0-4c8f-a240-6c75beef4331,-122.284989,38.302669,130,4629.29741670
05c62217-70f0-4c8f-a240-6c75beef4331,-122.284897,38.30244,131,4655.96031080
05c62217-70f0-4c8f-a240-6c75beef4331,-122.284691,38.302116,132,4696.18646920
05c62217-70f0-4c8f-a240-6c75beef4331,-122.28444,38.301666,133,4750.74959730
05c62217-70f0-4c8f-a240-6c75beef4331,-122.284394,38.301586,134,4760.49883240
05c62217-70f0-4c8f-a240-6c75beef4331,-122.284256,38.301361,135,4788.23845170
05c62217-70f0-4c8f-a240-6c75beef4331,-122.283639,38.300399,136,4907.88649390
05c62217-70f0-4c8f-a240-6c75beef4331,-122.283555,38.300277,137,4923.29370470
05c62217-70f0-4c8f-a240-6c75beef4331,-122.283509,38.300201,138,4932.64033830
05c62217-70f0-4c8f-a240-6c75beef4331,-122.283463,38.300132,139,4941.29211780
05c62217-70f0-4c8f-a240-6c75beef4331,-122.283219,38.299766,140,4987.18419380
05c62217-70f0-4c8f-a240-6c75beef4331,-122.282929,38.299327,141,5042.12157120
05c62217-70f0-4c8f-a240-6c75beef4331,-122.282395,38.298633,142,5132.21279180
05c62217-70f0-4c8f-a240-6c75beef4331,-122.282319,38.298526,143,5145.82403500
05c62217-70f0-4c8f-a240-6c75beef4331,-122.282197,38.298568,144,5157.46989670
05c62217-70f0-4c8f-a240-6c75beef4331,-122.282097,38.298583,145,5166.37446640
05c62217-70f0-4c8f-a240-6c75beef4331,-122.281846,38.298629,146,5188.91663540
05c62217-70f0-4c8f-a240-6c75beef4331,-122.281373,38.298702,147,5231.07834250
05c62217-70f0-4c8f-a240-6c75beef4331,-122.28125,38.298721,148,5242.04252330
05c62217-70f0-4c8f-a240-6c75beef4331,-122.280175,38.298889,149,5337.90928570
05c62217-70f0-4c8f-a240-6c75beef4331,-122.279961,38.298065,150,5431.27101340
05c62217-70f0-4c8f-a240-6c75beef4331,-122.279931,38.297882,151,5451.75321490
05c62217-70f0-4c8f-a240-6c75beef4331,-122.280076,38.297859,152,5464.69162420
05c62217-70f0-4c8f-a240-6c75beef4331,-122.280022,38.297595,153,5494.37445860
05c62217-70f0-4c8f-a240-6c75beef4331,-122.279999,38.2975,154,5505.10987810
05c62217-70f0-4c8f-a240-6c75beef4331,-122.279999,38.2975,155,5505.10987810
05c62217-70f0-4c8f-a240-6c75beef4331,-122.279961,38.297355,156,5521.54485850
05c62217-70f0-4c8f-a240-6c75beef4331,-122.279809,38.297378,157,5535.08418990
05c62217-70f0-4c8f-a240-6c75beef4331,-122.279748,38.2971,158,5566.40073700
05c62217-70f0-4c8f-a240-6c75beef4331,-122.279595,38.296421,159,5642.95028560
05c62217-70f0-4c8f-a240-6c75beef4331,-122.280503,38.296272,160,5724.08383910
05c62217-70f0-4c8f-a240-6c75beef4331,-122.280602,38.296222,161,5734.36998300
05c62217-70f0-4c8f-a240-6c75beef4331,-122.280198,38.29565,162,5807.03626790
05c62217-70f0-4c8f-a240-6c75beef4331,-122.280098,38.295505,163,5825.35522120
05c62217-70f0-4c8f-a240-6c75beef4331,-122.2799,38.295219,164,5861.51953830
05c62217-70f0-4c8f-a240-6c75beef4331,-122.279824,38.295104,165,5875.91234330
05c62217-70f0-4c8f-a240-6c75beef4331,-122.27958,38.294754,166,5920.24052810
05c62217-70f0-4c8f-a240-6c75beef4331,-122.279542,38.2947,167,5927.09471550
05c62217-70f0-4c8f-a240-6c75beef4331,-122.279374,38.294467,168,5956.84216180
05c62217-70f0-4c8f-a240-6c75beef4331,-122.279351,38.294429,169,5961.51554370
05c62217-70f0-4c8f-a240-6c75beef4331,-122.278969,38.293903,170,6028.78947930
05c62217-70f0-4c8f-a240-6c75beef4331,-122.278908,38.293819,171,6039.53269090
05c62217-70f0-4c8f-a240-6c75beef4331,-122.27871,38.293537,172,6075.30805650
05c62217-70f0-4c8f-a240-6c75beef4331,-122.278657,38.29346,173,6085.03179460
05c62217-70f0-4c8f-a240-6c75beef4331,-122.278527,38.293281,174,6107.92562080
05c62217-70f0-4c8f-a240-6c75beef4331,-122.278405,38.293106,175,6130.08983050
05c62217-70f0-4c8f-a240-6c75beef4331,-122.278199,38.292804,176,6168.14941270
05c62217-70f0-4c8f-a240-6c75beef4331,-122.277955,38.292457,177,6212.18634460
05c62217-70f0-4c8f-a240-6c75beef4331,-122.277512,38.291812,178,6293.59871280
05c62217-70f0-4c8f-a240-6c75beef4331,-122.277031,38.291122,179,6380.98828220
05c62217-70f0-4c8f-a240-6c75beef4331,-122.276864,38.290878,180,6411.76193440
05c62217-70f0-4c8f-a240-6c75beef4331,-122.276543,38.290409,181,6470.91316240
05c62217-70f0-4c8f-a240-6c75beef4331,-122.27649,38.290332,182,6480.63699140
05c62217-70f0-4c8f-a240-6c75beef4331,-122.276215,38.289958,183,6528.61909840
05c62217-70f0-4c8f-a240-6c75beef4331,-122.2762,38.289932,184,6531.78948920
05c62217-70f0-4c8f-a240-6c75beef4331,-122.276093,38.289779,185,6551.18175910
05c62217-70f0-4c8f-a240-6c75beef4331,-122.275879,38.289474,186,6589.86915020
05c62217-70f0-4c8f-a240-6c75beef4331,-122.275651,38.289077,187,6638.24111590
05c62217-70f0-4c8f-a240-6c75beef4331,-122.275521,38.288829,188,6668.02649410
05c62217-70f0-4c8f-a240-6c75beef4331,-122.27546,38.288719,189,6681.35202320
05c62217-70f0-4c8f-a240-6c75beef4331,-122.275383,38.288578,190,6698.39147410
05c62217-70f0-4c8f-a240-6c75beef4331,-122.275353,38.288501,191,6707.33252420
05c62217-70f0-4c8f-a240-6c75beef4331,-122.275101,38.28794,192,6773.39217460
05c62217-70f0-4c8f-a240-6c75beef4331,-122.275025,38.287658,193,6805.39310800
05c62217-70f0-4c8f-a240-6c75beef4331,-122.274987,38.287532,194,6819.76904840
05c62217-70f0-4c8f-a240-6c75beef4331,-122.274941,38.287372,195,6837.97961950
05c62217-70f0-4c8f-a240-6c75beef4331,-122.274842,38.287052,196,6874.54098860
05c62217-70f0-4c8f-a240-6c75beef4331,-122.274804,38.286842,197,6898.08727720
05c62217-70f0-4c8f-a240-6c75beef4331,-122.274773,38.28672,198,6911.89842980
05c62217-70f0-4c8f-a240-6c75beef4331,-122.274758,38.286556,199,6930.14998450
05c62217-70f0-4c8f-a240-6c75beef4331,-122.274743,38.286449,200,6942.09947070
05c62217-70f0-4c8f-a240-6c75beef4331,-122.274697,38.286056,201,6985.90846740
05c62217-70f0-4c8f-a240-6c75beef4331,-122.274682,38.285812,202,7013.02470550
05c62217-70f0-4c8f-a240-6c75beef4331,-122.274643,38.285179,203,7083.37170020
05c62217-70f0-4c8f-a240-6c75beef4331,-122.274628,38.285034,204,7099.52038770
05c62217-70f0-4c8f-a240-6c75beef4331,-122.274544,38.284179,205,7194.71111670
05c62217-70f0-4c8f-a240-6c75beef4331,-122.274613,38.283985,206,7217.07568450
05c62217-70f0-4c8f-a240-6c75beef4331,-122.274605,38.283817,207,7235.73712740
05c62217-70f0-4c8f-a240-6c75beef4331,-122.274514,38.282875,208,7340.60355320
05c62217-70f0-4c8f-a240-6c75beef4331,-122.274468,38.282421,209,7391.15884530
05c62217-70f0-4c8f-a240-6c75beef4331,-122.274453,38.282295,210,7405.20651700
05c62217-70f0-4c8f-a240-6c75beef4331,-122.274407,38.281826,211,7457.42171750
05c62217-70f0-4c8f-a240-6c75beef4331,-122.274384,38.281627,212,7479.60255610
05c62217-70f0-4c8f-a240-6c75beef4331,-122.274361,38.281383,213,7506.76165650
05c62217-70f0-4c8f-a240-6c75beef4331,-122.274338,38.281169,214,7530.60113330
05c62217-70f0-4c8f-a240-6c75beef4331,-122.274262,38.280616,215,7592.34425960
05c62217-70f0-4c8f-a240-6c75beef4331,-122.274254,38.280509,216,7604.24205980
05c62217-70f0-4c8f-a240-6c75beef4331,-122.274216,38.279769,217,7686.45064490
05c62217-70f0-4c8f-a240-6c75beef4331,-122.27417,38.279438,218,7723.41203140
05c62217-70f0-4c8f-a240-6c75beef4331,-122.274102,38.279067,219,7765.02128450
05c62217-70f0-4c8f-a240-6c75beef4331,-122.274033,38.278675,220,7808.95082590
05c62217-70f0-4c8f-a240-6c75beef4331,-122.273957,38.278381,221,7842.25598050
05c62217-70f0-4c8f-a240-6c75beef4331,-122.273919,38.278274,222,7854.58979850
05c62217-70f0-4c8f-a240-6c75beef4331,-122.273827,38.277935,223,7893.07081050
05c62217-70f0-4c8f-a240-6c75beef4331,-122.273705,38.277542,224,7937.98163120
05c62217-70f0-4c8f-a240-6c75beef4331,-122.27356,38.277088,225,7989.94902080
05c62217-70f0-4c8f-a240-6c75beef4331,-122.273453,38.276706,226,8033.37302560
05c62217-70f0-4c8f-a240-6c75beef4331,-122.273324,38.276206,227,8090.01009640
05c62217-70f0-4c8f-a240-6c75beef4331,-122.273217,38.27573,228,8143.67004120
05c62217-70f0-4c8f-a240-6c75beef4331,-122.273011,38.274761,229,8252.73064450
05c62217-70f0-4c8f-a240-6c75beef4331,-122.271973,38.270107,230,8777.25676500
05c62217-70f0-4c8f-a240-6c75beef4331,-122.271958,38.270023,231,8786.67284160
05c62217-70f0-4c8f-a240-6c75beef4331,-122.271859,38.26958,232,8836.60388060
05c62217-70f0-4c8f-a240-6c75beef4331,-122.271645,38.268604,233,8946.54810320
05c62217-70f0-4c8f-a240-6c75beef4331,-122.271515,38.26802,234,9012.36370680
05c62217-70f0-4c8f-a240-6c75beef4331,-122.271386,38.267379,235,9084.40570340
05c62217-70f0-4c8f-a240-6c75beef4331,-122.271302,38.266906,236,9137.42154830
05c62217-70f0-4c8f-a240-6c75beef4331,-122.271225,38.266445,237,9189.03502750
05c62217-70f0-4c8f-a240-6c75beef4331,-122.271157,38.266033,238,9235.15321190
05c62217-70f0-4c8f-a240-6c75beef4331,-122.271096,38.265518,239,9292.56771020
05c62217-70f0-4c8f-a240-6c75beef4331,-122.27105,38.265094,240,9339.80420340
05c62217-70f0-4c8f-a240-6c75beef4331,-122.271035,38.264858,241,9366.03342740
05c62217-70f0-4c8f-a240-6c75beef4331,-122.271012,38.264499,242,9405.93376680
05c62217-70f0-4c8f-a240-6c75beef4331,-122.270997,38.26427,243,9431.38698170
05c62217-70f0-4c8f-a240-6c75beef4331,-122.270974,38.263824,244,9480.93454520
05c62217-70f0-4c8f-a240-6c75beef4331,-122.270981,38.263072,245,9564.40989700
05c62217-70f0-4c8f-a240-6c75beef4331,-122.270981,38.262977,246,9574.95503560
05c62217-70f0-4c8f-a240-6c75beef4331,-122.271088,38.260242,247,9878.68835160
05c62217-70f0-4c8f-a240-6c75beef4331,-122.27118,38.25827,248,10097.73113690
05c62217-70f0-4c8f-a240-6c75beef4331,-122.271218,38.257751,249,10155.43677030
05c62217-70f0-4c8f-a240-6c75beef4331,-122.271302,38.257034,250,10235.36359830
05c62217-70f0-4c8f-a240-6c75beef4331,-122.271607,38.255126,251,10448.82993940
05c62217-70f0-4c8f-a240-6c75beef4331,-122.271645,38.254795,252,10485.72161110
05c62217-70f0-4c8f-a240-6c75beef4331,-122.271668,38.254474,253,10521.40985360
05c62217-70f0-4c8f-a240-6c75beef4331,-122.271676,38.254173,254,10554.82858000
05c62217-70f0-4c8f-a240-6c75beef4331,-122.27166,38.253875,255,10587.93659690
05c62217-70f0-4c8f-a240-6c75beef4331,-122.27163,38.253559,256,10623.11115320
05c62217-70f0-4c8f-a240-6c75beef4331,-122.271576,38.253257,257,10656.96511840
05c62217-70f0-4c8f-a240-6c75beef4331,-122.271515,38.252941,258,10692.44556700
05c62217-70f0-4c8f-a240-6c75beef4331,-122.270791,38.250316,259,10990.63578350
05c62217-70f0-4c8f-a240-6c75beef4331,-122.270218,38.248229,260,11227.66292600
05c62217-70f0-4c8f-a240-6c75beef4331,-122.269433,38.245346,261,11554.97385100
05c62217-70f0-4c8f-a240-6c75beef4331,-122.268921,38.243507,262,11763.96753840
05c62217-70f0-4c8f-a240-6c75beef4331,-122.26886,38.243259,263,11792.00896300
05c62217-70f0-4c8f-a240-6c75beef4331,-122.268807,38.243019,264,11819.05023410
05c62217-70f0-4c8f-a240-6c75beef4331,-122.268792,38.242797,265,11843.72743550
05c62217-70f0-4c8f-a240-6c75beef4331,-122.268799,38.242584,266,11867.37860430
05c62217-70f0-4c8f-a240-6c75beef4331,-122.26883,38.242355,267,11892.94230550
05c62217-70f0-4c8f-a240-6c75beef4331,-122.268876,38.242126,268,11918.67855280
05c62217-70f0-4c8f-a240-6c75beef4331,-122.268937,38.241909,269,11943.35063400
05c62217-70f0-4c8f-a240-6c75beef4331,-122.269028,38.241699,270,11967.98456580
05c62217-70f0-4c8f-a240-6c75beef4331,-122.269127,38.241493,271,11992.43814350
05c62217-70f0-4c8f-a240-6c75beef4331,-122.269181,38.241413,272,12002.49815460
05c62217-70f0-4c8f-a240-6c75beef4331,-122.269234,38.241329,273,12012.91288270
05c62217-70f0-4c8f-a240-6c75beef4331,-122.268761,38.24105,274,12064.62116020
05c62217-70f0-4c8f-a240-6c75beef4331,-122.268418,38.240825,275,12103.67785180
05c62217-70f0-4c8f-a240-6c75beef4331,-122.268082,38.240577,276,12143.96490110
05c62217-70f0-4c8f-a240-6c75beef4331,-122.267716,38.240283,277,12189.69948140
05c62217-70f0-4c8f-a240-6c75beef4331,-122.266831,38.239517,278,12304.73150600
05c62217-70f0-4c8f-a240-6c75beef4331,-122.26352,38.236686,279,12732.25234460
05c62217-70f0-4c8f-a240-6c75beef4331,-122.261445,38.234905,280,13000.73956400
05c62217-70f0-4c8f-a240-6c75beef4331,-122.260972,38.234493,281,13062.43562860
05c62217-70f0-4c8f-a240-6c75beef4331,-122.260537,38.234066,282,13123.23858080
05c62217-70f0-4c8f-a240-6c75beef4331,-122.26017,38.233646,283,13179.85940450
05c62217-70f0-4c8f-a240-6c75beef4331,-122.25985,38.233234,284,13233.49153350
05c62217-70f0-4c8f-a240-6c75beef4331,-122.259583,38.232856,285,13281.52256100
05c62217-70f0-4c8f-a240-6c75beef4331,-122.259339,38.232433,286,13333.10751350
05c62217-70f0-4c8f-a240-6c75beef4331,-122.259125,38.231983,287,13386.45642800
05c62217-70f0-4c8f-a240-6c75beef4331,-122.258935,38.231517,288,13440.79206240
05c62217-70f0-4c8f-a240-6c75beef4331,-122.25879,38.231063,289,13492.76102270
05c62217-70f0-4c8f-a240-6c75beef4331,-122.258675,38.230632,290,13541.65049840
05c62217-70f0-4c8f-a240-6c75beef4331,-122.258599,38.230175,291,13592.81247260
05c62217-70f0-4c8f-a240-6c75beef4331,-122.258553,38.229705,292,13645.13810340
05c62217-70f0-4c8f-a240-6c75beef4331,-122.258362,38.227558,293,13884.04290400
05c62217-70f0-4c8f-a240-6c75beef4331,-122.258042,38.223899,294,14291.16004680
05c62217-70f0-4c8f-a240-6c75beef4331,-122.257996,38.223205,295,14368.29977690
05c62217-70f0-4c8f-a240-6c75beef4331,-122.257981,38.223098,296,14380.24926060
05c62217-70f0-4c8f-a240-6c75beef4331,-122.257927,38.222454,297,14451.88993160
05c62217-70f0-4c8f-a240-6c75beef4331,-122.257821,38.221115,298,14600.80939750
05c62217-70f0-4c8f-a240-6c75beef4331,-122.257752,38.220397,299,14680.73658340
05c62217-70f0-4c8f-a240-6c75beef4331,-122.257668,38.21965,300,14763.97970280
05c62217-70f0-4c8f-a240-6c75beef4331,-122.257569,38.218952,301,14841.94166880
05c62217-70f0-4c8f-a240-6c75beef4331,-122.257119,38.216213,302,15148.51561290
05c62217-70f0-4c8f-a240-6c75beef4331,-122.256821,38.214408,303,15350.56412110
05c62217-70f0-4c8f-a240-6c75beef4331,-122.256707,38.213665,304,15433.63960250
05c62217-70f0-4c8f-a240-6c75beef4331,-122.256592,38.212905,305,15518.59905820
05c62217-70f0-4c8f-a240-6c75beef4331,-122.256524,38.212215,306,15595.42058620
05c62217-70f0-4c8f-a240-6c75beef4331,-122.256478,38.211463,307,15678.99011500
05c62217-70f0-4c8f-a240-6c75beef4331,-122.256341,38.209144,308,15936.67967420
05c62217-70f0-4c8f-a240-6c75beef4331,-122.256257,38.207649,309,16102.78830960
05c62217-70f0-4c8f-a240-6c75beef4331,-122.256234,38.207199,310,16152.77909580
