stop_lat,stop_code,stop_lon,stop_id,stop_desc,stop_name,location_type,zone_id
38.537777,145,-121.513397,145,Buses head SB,RIVERSIDE BLVD & BROWNWYK DR (SB),0,0
38.541939,142,-121.509415,142,Buses head SB,RIVERSIDE BLVD & SHERBURN AVE (SB),0,0
38.540775,143,-121.509827,143,Buses head SB,RIVERSIDE BLVD & SUTTERVILLE RD (SB),0,0
38.543701,141,-121.508957,141,Buses head SB,RIVERSIDE BLVD & DARNEL WAY (SB),0,0
38.552554,1052,-121.497309,1052,Buses head NB,LAND PARK DR & VALLEJO WAY (NB),0,0
38.53199,148,-121.518105,148,Buses head SB,RIVERSIDE BLVD & RIO LN (SB),0,0
38.53035,149,-121.518425,149,Buses head SB,RIVERSIDE BLVD & PIEDMONT DR (SB),0,0
38.554087,1053,-121.496287,1053,Buses head NB,LAND PARK DR & 3RD AVE (NB),0,0
38.556598,1054,-121.496137,1054,Buses head NB,LAND PARK DR & CARAMAY WAY (NB),0,0
38.559576,1056,-121.494863,1056,Buses head NB,LAND PARK DR & LARKIN WAY (NB),0,0
38.573917,1537,-121.401688,1537,Buses head SB,MUNROE ST & FAIR OAKS BLVD (SB),0,0
38.678391,1191,-121.289917,1191,Buses head WB,GREENBACK LN & SYLVAN RD (WB),0,0
38.572679,123,-121.49835,123,Buses head SB,9TH ST & Q ST (SB),0,2
38.689865,3343,-121.304489,3343,Buses head WB,AUBURN BLVD & COBALT WAY (WB),0,0
38.486782,2536,-121.48053,2536,Buses head SB,24TH ST & MATSON DR (SB),0,0
38.552648,7076,-121.427486,7076,Buses head WB,University/65th Street Station (WB),0,0
38.490715,2535,-121.480522,2535,Buses head SB,24TH ST & 68TH AVE (SB),0,0
38.539471,2712,-121.458191,2712,Buses head WB,14TH AVE & 42ND ST (WB),0,0
38.539471,2713,-121.459938,2713,Buses head WB,14TH AVE & LISSETTA AVE (WB),0,0
38.537208,2710,-121.455392,2710,Buses head NB,44TH ST & ORINDA WAY (NB),0,0
38.538813,2711,-121.455386,2711,Buses head NB,44TH ST & 14TH AVE (NB),0,0
38.539475,2715,-121.462578,2715,Buses head WB,14TH AVE & LA SOLIDAD WAY (WB),0,0
38.682892,3346,-121.314888,3346,Buses head WB,AUBURN BLVD & DONEGAL DR (WB),0,0
38.644615,2719,-121.271217,2719,Buses head EB,WINDING WY & SUNRISE BLVD (EB),0,0
38.686771,3344,-121.309227,3344,Buses head WB,AUBURN BLVD & VAN MAREN LN (WB),0,0
38.560628,5072,-121.457908,5072,Buses head NB,39TH ST & R ST LRT (NB),0,0
38.684113,3345,-121.312866,3345,Buses head WB,AUBURN BLVD & HALIFAX ST (WB),0,0
38.570553,1832,-121.484405,1832,Buses head WB,P ST & 19TH ST (WB),0,2
38.570935,1833,-121.485682,1833,Buses head WB,P ST & 18TH ST (WB),0,2
38.569782,1830,-121.481697,1830,Buses head WB,P ST & 21ST ST (WB),0,2
38.570183,1831,-121.483124,1831,Buses head WB,P ST & 20TH ST (WB),0,2
38.572643,1836,-121.492378,1836,Buses head WB,P ST & 13TH ST (WB),0,2
38.573269,1837,-121.494675,1837,Buses head WB,P ST & 11TH ST (WB),0,2
38.571594,1834,-121.488434,1834,Buses head WB,P ST & 16TH ST (WB),0,2
38.572277,1835,-121.491043,1835,Buses head WB,P ST & 14TH ST (WB),0,2
38.566807,3795,-121.317978,3795,Buses head NB,ROUTIER RD & VANGUARD DR (NB),0,0
38.564663,3794,-121.317963,3794,Buses head NB,ROUTIER RD & SYSTEMS PKWY (NB),0,0
38.574202,1838,-121.497961,1838,Buses head WB,P ST & 9TH ST (WB),0,2
38.546177,1839,-121.453644,1839,Buses head SB,STOCKTON BLVD & BROADWAY (SB),0,0
38.561673,3791,-121.327882,3791,Buses head EB,LINC VILL DR & REDSTONE DR (EB),0,0
38.561707,3790,-121.330626,3790,Buses head EB,LINC VILL DR & DRACO DR (EB),0,0
38.563984,3793,-121.32003,3793,Buses head EB,LINC VILL DR & SCORPIO DR (EB),0,0
38.563789,3792,-121.323944,3792,Buses head EB,LINC VILL DR & ASTRAL DR (EB),0,0
38.486164,2154,-121.446152,2154,Buses head NB,CENTER PKWY & EAST PKWY (NB),0,0
38.487442,2155,-121.447388,2155,Buses head NB,CENTER PKWY & H PKWY (NB),0,0
38.481831,2404,-121.409966,2404,Buses head WB,GERBER RD & POWER INN RD (WB),0,0
38.481758,2405,-121.413666,2405,Buses head WB,GERBER RD & PALMER HOUSE DR (WB),0,0
38.487854,2402,-121.409228,2402,Buses head EB,SCOTTSDALE DR & POWER INN RD (EB),0,0
38.48312,2403,-121.408966,2403,Buses head SB,POWER INN RD & MAC FADDEN DR (SB),0,0
38.481937,2152,-121.442116,2152,Buses head NB,CENTER PKWY & TANGERINE AVE (NB),0,0
38.484127,2153,-121.444199,2153,Buses head NB,CENTER PKWY & POMEGRANATE AVE (NB),0,0
38.556866,933,-121.452454,933,Buses head WB,T ST & 45TH ST (WB),0,0
38.556069,932,-121.449646,932,Buses head WB,T ST & 48TH ST (WB),0,0
38.555276,931,-121.446192,931,Buses head WB,T ST & 50TH ST (WB),0,0
38.554949,930,-121.445009,930,Buses head WB,T ST & 51ST ST (WB),0,0
38.563213,936,-121.382559,936,Buses head SB,WATT AVE & LA RIVERIA (SB),0,0
38.557896,935,-121.455795,935,Buses head WB,T ST & 42ND ST (WB),0,0
38.55753,934,-121.454453,934,Buses head WB,T ST & 43RD ST (WB),0,0
38.509102,2356,-121.510704,2356,Buses head NB,13TH ST & OAKRIDGE WAY (NB),0,0
38.707146,3055,-121.383514,3055,Buses head SB,WATT AVE & DAVIDSON DR (SB),0,0
38.53201,1955,-121.423557,1955,Buses head EB,21ST AVE & 69TH ST (EB),0,0
38.532073,1954,-121.425902,1954,Buses head EB,21ST AVE & 67TH ST (EB),0,0
38.531955,1957,-121.418013,1957,Buses head EB,21ST AVE & LIPPITT LN (EB),0,0
38.531955,1956,-121.420915,1956,Buses head EB,21ST AVE & 71ST ST (EB),0,0
38.531947,1958,-121.41563,1958,Buses head EB,21ST AVE & 76TH ST (EB),0,0
38.627514,3249,-121.506355,3249,Buses head WB,SAN JUAN RD & AZEVEDO DR (WB),0,0
38.627529,3248,-121.500923,3248,Buses head WB,SAN JUAN RD & SODA WAY (WB),0,0
38.659026,7319,-121.52444,7319,Buses head SB,KOKOMO DR & NEW MARKET DR (SB),0,0
38.669086,7318,-121.521721,7318,Buses head WB,BROOKMERE WY & MAYBROOK DR (WB),0,0
38.506779,2357,-121.511993,2357,Buses head SB,13TH ST & SLP DR (SB),0,0
38.627606,3243,-121.485519,3243,Buses head WB,SAN JUAN RD & ZENOBIA WAY (WB),0,0
38.629334,3242,-121.480232,3242,Buses head WB,SAN JUAN RD & BINGHAMTON DR (WB),0,0
38.629749,3241,-121.478493,3241,Buses head WB,SAN JUAN RD & BINGHAMTON DR (WB),0,0
38.62978,3240,-121.476318,3240,Buses head WB,SAN JUAN RD & NORTHGATE BLVD (WB),0,0
38.627575,3247,-121.498421,3247,Buses head WB,SAN JUAN RD & TRUXEL RD (WB),0,0
38.627564,3246,-121.493126,3246,Buses head WB,SAN JUAN RD & PONY EXPRESS DR (WB),0,0
38.676054,7313,-121.53302,7313,Buses head NB,EAST COMMERCE WY & MARINA DUNES WY (NB),0,0
38.62759,3244,-121.487663,3244,Buses head WB,SAN JUAN RD & BRIDGEFORD DR (WB),0,0
38.488312,4392,-121.538467,4392,Buses head SB,RUSH RIVER DR & DE MAR DR (SB),0,0
38.610272,829,-121.459473,829,Buses head SB,GROVE AVE & TRACTION AVE (SB),0,0
38.619541,825,-121.457085,825,Buses head SB,NORWOOD AVE & LAS PALMAS AVE (SB),0,0
38.621761,824,-121.4571,824,Buses head SB,NORWOOD AVE & LINDLEY DR (SB),0,0
38.614822,827,-121.457085,827,Buses head SB,NORWOOD AVE & LAMPASAS AVE (SB),0,0
38.616631,826,-121.457069,826,Buses head SB,NORWOOD AVE & ELEANOR AVE (SB),0,0
38.628487,1423,-121.37355,1423,Buses head EB,WHITNEY AVE & BECCERRA WAY (EB),0,0
38.602829,1177,-121.338257,1177,Buses head NB,FAIR OAKS BLVD & AINSLEY CT (NB),0,0
38.59816,1176,-121.343224,1176,Buses head NB,FAIR OAKS BLVD & MARIONE DR (NB),0,0
38.622645,1483,-121.328388,1483,Buses head NB,FAIR OAKS BLVD & STANLEY AVE (NB),0,0
38.560027,7031,-121.487752,7031,Buses head WB,Broadway Station (WB),0,2
38.617635,1481,-121.328388,1481,Buses head NB,FAIR OAKS BLVD & PALM DR (NB),0,0
38.571133,7033,-121.493783,7033,Buses head WB,13th Street Station (WB),0,2
38.574381,7034,-121.494278,7034,Buses head WB,Archives Plaza Station (WB),0,2
38.575439,7035,-121.498084,7035,Buses head WB,8th & O Station (WB),0,2
38.577521,7036,-121.49773,7036,Buses head WB,8th & Capitol Station (WB),0,2
38.62577,1484,-121.328288,1484,Buses head NB,FAIR OAKS BLVD & LANDIS AVE (NB),0,0
38.578637,7038,-121.492009,7038,Buses head EB,Cathedral Square Station (EB),0,2
38.581667,7039,-121.489933,7039,Buses head NB,12th & I Station (NB),0,2
38.63666,1489,-121.319988,1489,Buses head EB,FAIR OAKS BLVD & CALIFORNIA AVE (EB),0,0
38.636733,1488,-121.324312,1488,Buses head EB,FAIR OAKS BLVD & WAYSIDE LN (EB),0,0
38.678707,3300,-121.262924,3300,Buses head WB,GREENBACK LN & FAIR OAKS BLVD (WB),0,0
38.678585,3301,-121.268372,3301,Buses head WB,GREENBACK LN & ARCADIA DR (WB),0,0
38.676945,797,-121.43856,797,Buses head SB,DRY CREEK RD & E ST (SB),0,0
38.471863,2147,-121.435516,2147,Buses head NB,CENTER PKWY & LOORZ CT (NB),0,0
38.578516,795,-121.281039,795,Buses head SB,ZINFANDEL DR & BEAR HOLLOW DR (SB),0,0
38.573219,1710,-121.475868,1710,Buses head WB,L ST & 24TH ST (WB),0,2
38.590122,5256,-121.482307,5256,Buses head SB,AHERN ST & NORTH C ST (SB),0,2
38.683765,792,-121.453522,792,Buses head EB,ELKHORN BLVD & 6TH ST (EB),0,0
38.6838,791,-121.456299,791,Buses head EB,ELKHORN BLVD & RIO LINDA BLVD (EB),0,0
38.554456,929,-121.44345,929,Buses head WB,T ST & 53RD ST (WB),0,0
38.57619,1719,-121.478341,1719,Buses head EB,J ST & 21ST ST (EB),0,2
38.585933,5259,-121.482645,5259,Buses head EB,C ST & 16TH ST (EB),0,2
38.669659,799,-121.438522,799,Buses head SB,DRY CREEK RD & ASCOT AVE (SB),0,0
38.673431,798,-121.438538,798,Buses head SB,DRY CREEK RD & C ST (SB),0,0
38.60826,612,-121.51346,612,Buses head NB,GATEWAY OAKS DR & VENTURE OAKS WAY (NB),0,0
38.608902,613,-121.51635,613,Buses head NB,GATEWAY OAKS DR & OAK HARBOUR DR (NB),0,0
38.604332,610,-121.513756,610,Buses head NB,GATEWAY OAKS DR & GARDEN HWY (NB),0,0
38.612579,1139,-121.328964,1139,Buses head SB,FAIR OAKS BLVD & TOPP CT (SB),0,0
38.554805,1138,-121.422015,1138,Buses head SB,STADIUM DR & COLLEGE TOWN DR (SB),0,0
38.590824,1133,-121.485527,1133,Buses head SB,12TH ST & NORTH B ST (SB),0,2
38.59232,1132,-121.482597,1132,Buses head SB,12TH ST & SITKA ST (SB),0,2
38.606735,1131,-121.384442,1131,Buses head EB,BUTANO DR & PARK TOWNE CIR (EB),0,0
38.606144,1130,-121.387047,1130,Buses head NB,BUTANO DR & COTTAGE WAY (NB),0,0
38.546324,1137,-121.415009,1137,Buses head SB,RAMONA AVE & #5  ADA PARKING  (SB),0,0
38.580883,1136,-121.490921,1136,Buses head WB,I ST & 12TH ST (WB),0,2
38.582272,1135,-121.489784,1135,Buses head SB,12TH ST & H ST (SB),0,2
38.584873,1134,-121.48867,1134,Buses head SB,12TH ST & E ST (SB),0,2
38.612507,614,-121.516991,614,Buses head NB,GATEWAY OAKS DR & W ELCAMINO AVE (NB),0,0
38.487766,476,-121.517563,476,Buses head SB,GREENHAVEN DR & SLP DR (SB),0,0
38.487217,4256,-121.547867,4256,Buses head EB,POCKET RD & NASCA WAY (EB),0,0
38.605626,3018,-121.286533,3018,Buses head EB,ZINFANDEL DR & CORDOVA LN  (EB),0,0
38.606766,3019,-121.284905,3019,Buses head EB,ZINFANDEL DR & MCGREGOR DR (EB),0,0
38.482189,2064,-121.454636,2064,Buses head WB,BROOKFIELD DR & FRANKLIN BLVD (WB),0,0
38.573548,2258,-121.482844,2258,Buses head SB,19TH ST & CAPITOL AVE (SB),0,2
38.481899,2065,-121.458077,2065,Buses head WB,BROOKFIELD DR & MEADOWSTONE (WB),0,0
38.574249,519,-121.479843,519,Buses head WB,L ST & 21ST ST (WB),0,2
38.50545,518,-121.509516,518,Buses head NB,SLP DR & 14TH ST (NB),0,0
38.502339,1009,-121.518772,1009,Buses head NB,HAVENHURST DR & FLINTWOOD WAY (NB),0,0
38.501419,1008,-121.518089,1008,Buses head WB,56TH AVE & HAVENHURST DR (WB),0,0
38.503059,1007,-121.516525,1007,Buses head NB,13TH ST & SAN CLEMENTE WAY (NB),0,0
38.504677,1006,-121.515678,1006,Buses head SB,13TH ST & FAY CIR (SB),0,0
38.505657,1005,-121.513634,1005,Buses head SB,13TH ST & FAY CIR (SB),0,0
38.64695,512,-121.404891,512,Buses head EB,DUDLEY BLVD & FORCUM AVE (EB),0,0
38.508082,1003,-121.51501,1003,Buses head SB,SLP DR & SILVER LAKE DR (SB),0,0
38.510285,1002,-121.515625,1002,Buses head SB,SLP DR & 47TH AVE (SB),0,0
38.513393,1001,-121.51548,1001,Buses head SB,SLP DR & 43RD AVE (SB),0,0
38.515701,1000,-121.514778,1000,Buses head SB,SLP DR & 43RD AVE (SB),0,0
38.634522,1227,-121.321228,1227,Buses head SB,CALIFORNIA AVE & CASITA AVE (SB),0,0
38.636204,1226,-121.32119,1226,Buses head SB,CALIFORNIA AVE & FAIR OAKS BLVD (SB),0,0
38.61266,621,-121.48568,621,Buses head EB,W ELCAMINO AVE & THELMA AVE (EB),0,0
38.612873,620,-121.489983,620,Buses head EB,W ELCAMINO AVE & REINER WAY (EB),0,0
38.645847,1223,-121.318512,1223,Buses head SB,JAN DR & RAMPART DR (SB),0,0
38.648605,1222,-121.318184,1222,Buses head SB,JAN DR & WINDING WY (SB),0,0
38.611151,625,-121.470133,625,Buses head EB,W ELCAMINO AVE & AMERICAN AVE (EB),0,0
38.649135,1220,-121.313647,1220,Buses head WB,WINDING WY & BARRETT RD (WB),0,0
38.6687,629,-121.385772,629,Buses head WB,JAMES WAY & SKVARLA AVE (WB),0,0
38.585225,628,-121.488707,628,Buses head WB,E ST & 12TH ST (WB),0,0
38.629707,1229,-121.321373,1229,Buses head SB,CALIFORNIA AVE & GRANT AVE (SB),0,0
38.633335,1228,-121.321251,1228,Buses head SB,CALIFORNIA AVE & SUTTER AVE (SB),0,0
38.547295,2886,-121.353172,2886,Buses head EB,KIEFER BLVD & HUNTSMAN DR (EB),0,0
38.54641,2887,-121.347794,2887,Buses head EB,KIEFER BLVD & TALLYHO DR (EB),0,0
38.547142,2884,-121.361664,2884,Buses head EB,KIEFER BLVD & SOUTHPORT DR (EB),0,0
38.547199,2885,-121.356552,2885,Buses head EB,KIEFER BLVD & TALLYHO DR (EB),0,0
38.545132,2888,-121.342682,2888,Buses head EB,KIEFER BLVD & MAYHEW RD (EB),0,0
38.545774,2889,-121.33812,2889,Buses head NB,BRANCH CTR & AGRICULTURE LN (NB),0,0
38.547314,3870,-121.36129,3870,Buses head WB,KIEFER BLVD & SOUTHPORT DR (WB),0,0
38.547218,3871,-121.368233,3871,Buses head WB,KIEFER BLVD & AUTUMNWOOD DR (WB),0,0
38.547424,3872,-121.372185,3872,Buses head NB,S WATT AVE & KIEFER BLVD (NB),0,0
38.664142,3276,-121.253601,3276,Buses head EB,MADISON AVE & CHICAGO AVE (EB),0,0
38.581554,1656,-121.402039,1656,Buses head WB,NORTHROP AVE & FULTON AVE (WB),0,0
38.664168,3277,-121.249417,3277,Buses head EB,MADISON AVE & BUENA VISTA AVE (EB),0,0
38.698891,3118,-121.382652,3118,Buses head NB,WATT AVE & QUINN WAY (NB),0,0
38.663979,3274,-121.261498,3274,Buses head EB,MADISON AVE & FAIR OAKS BLVD (EB),0,0
38.663964,3275,-121.258788,3275,Buses head EB,MADISON AVE & KAHALA CT (EB),0,0
38.562763,1925,-121.496651,1925,Buses head WB,BROADWAY & 13TH ST (WB),0,2
38.611201,3904,-121.415226,3904,Buses head NB,HOWE AVE & EL CAMINO AVE (NB),0,0
38.6152,3905,-121.415258,3905,Buses head NB,HOWE AVE & TALLAC ST (NB),0,0
38.596993,3900,-121.415283,3900,Buses head NB,HOWE AVE & ARDEN WAY (NB),0,0
38.600352,3901,-121.415226,3901,Buses head NB,HOWE AVE & WYDA WAY (NB),0,0
38.602534,3902,-121.415226,3902,Buses head NB,HOWE AVE & COTTAGE WAY (NB),0,0
38.608831,3903,-121.415212,3903,Buses head NB,HOWE AVE & DELMA WAY (NB),0,0
38.683498,3112,-121.382713,3112,Buses head NB,WATT AVE & BOLIVAR AVE (NB),0,0
38.578794,4763,-121.487986,4763,Buses head EB,J ST & 14TH ST (EB),0,2
38.576536,352,-121.452093,352,Buses head EB,MCKINLEY BLVD & D ST (EB),0,0
38.610115,1471,-121.355141,1471,Buses head EB,EL CAMINO AVE & MISSION AVE (EB),0,0
38.534646,201,-121.515943,201,Buses head NB,RIVERSIDE BLVD & WEBER WAY (NB),0,0
38.531854,200,-121.517909,200,Buses head NB,RIVERSIDE BLVD & RIO LN (NB),0,0
38.537601,203,-121.513378,203,Buses head NB,RIVERSIDE BLVD & BROWNWYK DR (NB),0,0
38.536419,202,-121.514687,202,Buses head NB,RIVERSIDE BLVD & DERICK WAY (NB),0,0
38.539984,205,-121.510296,205,Buses head NB,RIVERSIDE BLVD & SUTTERVILLE RD 2 (NB),0,0
38.539116,204,-121.511627,204,Buses head NB,RIVERSIDE BLVD & SUTTERVILLE RD 1 (NB),0,0
38.543481,207,-121.508749,207,Buses head NB,RIVERSIDE BLVD & DARNEL WAY (NB),0,0
38.541811,206,-121.509165,206,Buses head NB,RIVERSIDE BLVD & SHERBURN AVE (NB),0,0
38.548241,209,-121.506933,209,Buses head NB,RIVERSIDE BLVD & 10TH AVE (NB),0,0
38.546523,208,-121.50803,208,Buses head NB,RIVERSIDE BLVD & 12TH AVE (NB),0,0
38.645847,3470,-121.225395,3470,Buses head NB,HAZEL AVE & WINDING WY (NB),0,0
38.648651,3471,-121.225433,3471,Buses head NB,HAZEL AVE & LA SERENA DR (NB),0,0
38.546756,2239,-121.490027,2239,Buses head NB,FREEPORT BLVD & 6TH AVE (NB),0,0
38.545075,2238,-121.490577,2238,Buses head NB,FREEPORT BLVD & 9TH AVE (NB),0,0
38.653576,3472,-121.225502,3472,Buses head NB,HAZEL AVE & SUNSET AVE (NB),0,0
38.520742,998,-121.512308,998,Buses head SB,SLP DR & 35TH AVE (SB),0,0
38.529082,2231,-121.495633,2231,Buses head NB,FREEPORT BLVD & IRVIN WAY (NB),0,0
38.52713,2230,-121.496376,2230,Buses head NB,FREEPORT BLVD & OREGON DR (NB),0,0
38.534123,2233,-121.494072,2233,Buses head NB,FREEPORT BLVD & MEER WAY (NB),0,0
38.53112,2232,-121.495041,2232,Buses head NB,FREEPORT BLVD & STACIA WAY (NB),0,0
38.538597,2235,-121.492548,2235,Buses head NB,FREEPORT BLVD & SUTTERVILLE RD (NB),0,0
38.535779,2234,-121.493452,2234,Buses head NB,FREEPORT BLVD & 20TH AVE (NB),0,0
38.543439,2237,-121.491065,2237,Buses head NB,FREEPORT BLVD & 11TH AVE (NB),0,0
38.540922,2236,-121.491891,2236,Buses head NB,FREEPORT BLVD & 14TH AVE (NB),0,0
38.561901,229,-121.493774,229,Buses head EB,BROADWAY & 15TH ST (EB),0,2
38.502093,516,-121.508207,516,Buses head NB,SLP DR & BUENA TERRA WAY (NB),0,0
38.546776,3654,-121.441788,3654,Buses head WB,BROADWAY & 55TH ST (WB),0,0
38.546753,3655,-121.444557,3655,Buses head WB,BROADWAY & FAIRGROUNDS DR (WB),0,0
38.546799,3656,-121.447609,3656,Buses head WB,BROADWAY & 50TH ST (WB),0,0
38.546852,3657,-121.450539,3657,Buses head WB,BROADWAY & 49TH ST (WB),0,0
38.546913,3650,-121.430107,3650,Buses head WB,BROADWAY & 64TH ST (WB),0,0
38.546848,3651,-121.43454,3651,Buses head WB,BROADWAY & 61ST ST (WB),0,0
38.546825,3652,-121.437271,3652,Buses head WB,BROADWAY & 59TH ST (WB),0,0
38.546803,3653,-121.439545,3653,Buses head WB,BROADWAY & 57TH ST (WB),0,0
38.536195,2709,-121.4554,2709,Buses head NB,44TH ST & 18TH AVE (NB),0,0
38.533879,2708,-121.455378,2708,Buses head NB,44TH ST & ROOSEVELT AVE (NB),0,0
38.525131,2704,-121.456215,2704,Buses head NB,44TH ST & FRUITRIDGE RD (NB),0,0
38.531969,2707,-121.456242,2707,Buses head NB,44TH ST & 23RD AVE (NB),0,0
38.529038,2706,-121.45618,2706,Buses head NB,44TH ST & SIERRA VISTA AVE (NB),0,0
38.51995,2700,-121.455298,2700,Buses head NB,44TH ST & 37TH AVE (NB),0,0
38.522441,2703,-121.455314,2703,Buses head NB,44TH ST & IOWA AVE (NB),0,0
38.56942,1829,-121.480324,1829,Buses head WB,P ST & 22ND ST (WB),0,2
38.568726,1828,-121.477654,1828,Buses head WB,P ST & 24TH ST (WB),0,2
38.566292,1825,-121.468597,1825,Buses head WB,P ST & ALHAMBRA BLVD (WB),0,2
38.563816,1824,-121.465904,1824,Buses head WB,STOCKTON BLVD & 34TH ST (WB),0,0
38.568009,1827,-121.475044,1827,Buses head WB,P ST & 26TH ST (WB),0,2
38.566959,1826,-121.4711,1826,Buses head WB,P ST & 29TH ST (WB),0,2
38.558755,1821,-121.46689,1821,Buses head NB,34TH ST & TRUCKEE WAY (NB),0,0
38.557223,1820,-121.467472,1820,Buses head NB,34TH ST & W ST (NB),0,0
38.553722,928,-121.440636,928,Buses head WB,T ST & 55TH ST (WB),0,0
38.467754,2146,-121.433319,2146,Buses head NB,CENTER PKWY & ALVERN (NB),0,0
38.462101,2145,-121.430283,2145,Buses head NB,CENTER PKWY & GARDENVIEW WAY (NB),0,0
38.460533,2144,-121.429421,2144,Buses head NB,CENTER PKWY & ARROYO VISTA DR (NB),0,0
38.455243,2143,-121.42765,2143,Buses head NB,CENTER PKWY & ERHARDT AVE (NB),0,0
38.452835,2142,-121.427223,2142,Buses head NB,CENTER PKWY & CALVINE RD (NB),0,0
38.54719,922,-121.436432,922,Buses head NB,59TH ST & BROADWAY (NB),0,0
38.548823,923,-121.436472,923,Buses head NB,59TH ST & TAHOE WAY (NB),0,0
38.550015,924,-121.436472,924,Buses head NB,59TH ST & 2ND AVE (NB),0,0
38.552187,925,-121.436528,925,Buses head NB,59TH ST & U ST (NB),0,0
38.563014,926,-121.382076,926,Buses head NB,WATT AVE & LA RIVERIA (NB),0,0
38.553665,927,-121.439095,927,Buses head WB,T ST & 57TH ST (WB),0,0
38.559967,1920,-121.486069,1920,Buses head WB,BROADWAY & 21ST ST (WB),0,2
38.560477,1921,-121.48779,1921,Buses head WB,BROADWAY & 19TH ST (WB),0,2
38.561005,1922,-121.490013,1922,Buses head WB,BROADWAY & 18TH ST (WB),0,2
38.561371,1923,-121.491394,1923,Buses head WB,BROADWAY & 17TH ST (WB),0,2
38.562107,1924,-121.494064,1924,Buses head WB,BROADWAY & 15TH ST (WB),0,2
38.663853,3273,-121.271355,3273,Buses head EB,MADISON AVE & SUNRISE BLVD (EB),0,0
38.563552,1926,-121.499299,1926,Buses head WB,BROADWAY & RIVERSIDE BLVD (WB),0,2
38.555786,1927,-121.472275,1927,Buses head EB,BROADWAY & ALHAMBRA BLVD (EB),0,2
38.664208,3278,-121.243683,3278,Buses head EB,MADISON AVE & KENNETH AVE (EB),0,0
38.664162,3279,-121.238915,3279,Buses head EB,MADISON AVE & VALONIA ST (EB),0,0
38.587193,832,-121.286823,832,Buses head SB,ZINFANDEL DR & WHITE ROCK RD (SB),0,0
38.664295,3475,-121.225632,3475,Buses head NB,HAZEL AVE & MADISON AVE (NB),0,0
38.668003,3476,-121.225655,3476,Buses head NB,HAZEL AVE & LEEDY LN (NB),0,0
38.673977,3477,-121.225624,3477,Buses head NB,HAZEL AVE & HAZEL HILL CT. (NB),0,0
38.636604,836,-121.445427,836,Buses head EB,GRAND AVE & CYPRESS ST (EB),0,0
38.58438,837,-121.285533,837,Buses head NB,ZINFANDEL DR & CAPITAL VILLAGE LN (NB),0,0
38.636715,834,-121.452316,834,Buses head EB,GRAND AVE & TAYLOR ST (EB),0,0
38.658543,3473,-121.225609,3473,Buses head NB,HAZEL AVE & BEDFORD AVE (NB),0,0
38.71415,3333,-121.290619,3333,Buses head SB,AUBURN BLVD & ROLLINWOOD WAY (SB),0,0
38.68375,794,-121.439201,794,Buses head EB,ELKHORN BLVD & DRY CREEK RD (EB),0,0
38.636593,838,-121.441544,838,Buses head EB,GRAND AVE & BELDEN ST (EB),0,0
38.636551,839,-121.437767,839,Buses head EB,GRAND AVE & DRY CREEK RD (EB),0,0
38.679661,3478,-121.225578,3478,Buses head NB,HAZEL AVE & GREENBACK LN (NB),0,0
38.68182,3479,-121.225548,3479,Buses head NB,HAZEL AVE & CALVERT AVE (NB),0,0
38.609924,1365,-121.329598,1365,Buses head WB,EL CAMINO AVE & FAIR OAKS BLVD (WB),0,0
38.547035,7074,-121.393899,7074,Buses head WB,College Greens Station (WB),0,0
38.497317,7023,-121.471467,7023,Buses head EB,Florin Station (EB),0,0
38.511452,7022,-121.475827,7022,Buses head EB,47th Avenue Station (EB),0,0
38.525188,7021,-121.479969,7021,Buses head EB,Fruitridge Station (EB),0,0
38.541652,7020,-121.485293,7020,Buses head EB,City College Station (EB),0,0
38.512383,7027,-121.476017,7027,Buses head WB,47th Avenue Station (WB),0,0
38.498243,7026,-121.471646,7026,Buses head WB,Florin Station (WB),0,0
38.483607,7025,-121.467258,7025,Buses head WB,Meadowview Station (WB),0,0
38.482687,7024,-121.466981,7024,Buses head EB,Meadowview Station (EB),0,0
38.542579,7029,-121.485473,7029,Buses head WB,City College Station (WB),0,0
38.526083,7028,-121.480233,7028,Buses head WB,Fruitridge Station (WB),0,0
38.691258,784,-121.454186,784,Buses head WB,M ST & 5TH ST (WB),0,0
38.691296,785,-121.4562,785,Buses head WB,M ST & RIO LINDA (WB),0,0
38.691074,786,-121.461601,786,Buses head SB,2ND ST & M ST (SB),0,0
38.688625,787,-121.461655,787,Buses head SB,2ND ST & DOLPHIN WY (SB),0,0
38.691792,780,-121.444634,780,Buses head SB,OAK LANE & 9TH ST (SB),0,0
38.691147,781,-121.44735,781,Buses head WB,M ST & 8TH ST (WB),0,0
38.570614,1728,-121.457291,1728,Buses head EB,J ST & 37TH ST (EB),0,0
38.691223,783,-121.452072,783,Buses head WB,M ST & 6TH ST (WB),0,0
38.571907,1726,-121.462074,1726,Buses head EB,J ST & 33RD ST (EB),0,0
38.571208,1727,-121.459709,1727,Buses head EB,J ST & 35TH ST (EB),0,0
38.597099,5247,-121.49717,5247,Buses head EB,RICHARDS BLVD & SEQUOIA PACIFIC BLVD (EB),0,2
38.572651,1725,-121.46489,1725,Buses head EB,J ST & ALHAMBRA BLVD (EB),0,2
38.686115,788,-121.461655,788,Buses head SB,2ND ST & WITHINGTON AVE (SB),0,0
38.573724,1723,-121.469031,1723,Buses head EB,J ST & 28TH ST (EB),0,2
38.575498,1720,-121.475723,1720,Buses head EB,J ST & 23RD ST (EB),0,2
