block_id,route_id,direction_id,trip_headsign,shape_id,service_id,trip_id
a_2301,023,1,Arden Del Paso Light Rail - Sunrise Mall,29448,7_merged_756863,725748
a_5104,051,0,Florin Mall - Downtown,29482,6_merged_756864,726508
a_5105,051,0,Florin Mall - Downtown,29482,6_merged_756864,726509
a_5104,051,0,Florin Mall - Downtown,29482,6_merged_756864,726502
b_0202,002,1,Downtown - Riverside Blvd,30064,1_merged_756865,740379
b_0201,002,1,Downtown - Riverside Blvd,30064,1_merged_756865,740378
a_5105,051,0,Florin Mall - Downtown,29482,6_merged_756864,726503
b_0202,002,1,Downtown - Riverside Blvd,30064,1_merged_756865,740375
b_0201,002,1,Downtown - Riverside Blvd,30064,1_merged_756865,740374
b_0202,002,1,Downtown - Riverside Blvd,30064,1_merged_756865,740377
b_0201,002,1,Downtown - Riverside Blvd,30064,1_merged_756865,740376
b_0202,002,1,Downtown - Riverside Blvd,30064,1_merged_756865,740371
a_5101,051,0,Florin Mall - Downtown,29482,6_merged_756864,726500
b_0202,002,1,Downtown - Riverside Blvd,30064,1_merged_756865,740373
b_8101,081,0,Florin - Univ/65th Light Rail,30170,6_merged_756867,743263
b_3005,030,1,Downtown - CSUS,30116,1_merged_756865,741358
,051X,1,Broadway - 21st Street,29487,6_merged_756864,726772
,507,0,,30256,1_merged_756865,744188
a_5106,051,0,Florin Mall - Downtown,29482,6_merged_756864,726501
,507,0,,30254,1_merged_756865,744182
a_5101,051,0,Florin Mall - Downtown,29482,6_merged_756864,726506
,507,0,,30254,1_merged_756865,744180
,507,0,,30253,1_merged_756865,744181
,507,0,,30254,1_merged_756865,744186
,507,0,,30253,1_merged_756865,744187
,507,0,,30253,1_merged_756865,744154
a_5106,051,0,Florin Mall - Downtown,29482,6_merged_756864,726507
a_5103,051,0,Florin Mall - Downtown,29482,6_merged_756864,726504
a_5102,051,0,Florin Mall - Downtown,29482,6_merged_756864,726505
b_6202,011,1,Downtown - Natomas,30078,6_merged_756867,740519
b_6203,011,1,Downtown - Natomas,30078,6_merged_756867,740518
b_6202,011,1,Downtown - Natomas,30077,6_merged_756867,740511
b_6203,011,1,Downtown - Natomas,30077,6_merged_756867,740510
b_6204,011,1,Downtown - Natomas,30078,6_merged_756867,740513
b_6201,011,1,Downtown - Natomas,30077,6_merged_756867,740512
b_6202,011,1,Downtown - Natomas,30078,6_merged_756867,740515
b_6203,011,1,Downtown - Natomas,30078,6_merged_756867,740514
b_6204,011,1,Downtown - Natomas,30078,6_merged_756867,740517
b_6201,011,1,Downtown - Natomas,30078,6_merged_756867,740516
a_1904,019,0,Watt I-80 Light Rail - Rio Linda - Arden Del Paso Light Rail,29435,7_merged_756863,725424
a_1503,026,0,Watt/I-80 Light Rail - Univ/65th Light Rail,29457,7_merged_756863,725937
a_1902,019,0,Watt I-80 Light Rail - Rio Linda - Arden Del Paso Light Rail,29435,7_merged_756863,725426
a_1901,019,0,Watt I-80 Light Rail - Rio Linda - Arden Del Paso Light Rail,29435,7_merged_756863,725427
a_1502,026,1,Univ/65th Light Rail - Watt/I-80 Light Rail,29459,6_merged_756864,725932
a_1503,026,1,Univ/65th Light Rail - Watt/I-80 Light Rail,29459,6_merged_756864,725933
a_1503,026,1,Univ/65th Light Rail - Watt/I-80 Light Rail,29459,6_merged_756864,725930
a_1901,019,1,Arden Del Paso Light Rail - Rio Linda - Watt I-80 Light Rail,29436,6_merged_756864,725423
b_0201,002,1,Downtown - Riverside Blvd,30064,1_merged_756865,740372
,507,1,GOLD LINE Train - FOLSOM,30258,6_merged_756867,744326
,507,1,GOLD LINE Train - FOLSOM,30258,6_merged_756867,744327
,507,1,GOLD LINE Train - FOLSOM,30258,6_merged_756867,744324
b_2501,025,0,Sunrise Mall - Marconi Arcade Light Rail,30102,6_merged_756867,741137
,507,1,GOLD LINE Train - SUNRISE,30257,6_merged_756867,744322
,507,1,GOLD LINE Train - SUNRISE,30257,6_merged_756867,744323
,507,1,GOLD LINE Train - SUNRISE,30257,6_merged_756867,744320
,507,1,GOLD LINE Train - SUNRISE,30257,6_merged_756867,744321
b_2502,025,0,Sunrise Mall - Marconi Arcade Light Rail,30102,6_merged_756867,741138
b_2502,025,0,Sunrise Mall - Marconi Arcade Light Rail,30102,6_merged_756867,741139
,507,1,GOLD LINE Train - FOLSOM,30258,6_merged_756867,744328
,507,1,GOLD LINE Train - FOLSOM,30258,6_merged_756867,744329
,051X,1,Broadway - 21st Street,30138,6_merged_756867,742113
,051X,1,Broadway - 21st Street,30138,6_merged_756867,742112
b_5602,056,1,Rush River & Windbridge - Meadowview Light Rail - CRC,30146,6_merged_756867,742447
,051X,1,Broadway - 21st Street,30138,6_merged_756867,742110
b_5199,051X,0,W/X - Downtown,30134,7_merged_756866,742117
b_5197,051X,0,W/X - Downtown,30134,7_merged_756866,742116
b_5198,051X,0,W/X - Downtown,30134,7_merged_756866,742115
b_5199,051X,0,W/X - Downtown,30134,7_merged_756866,742114
b_5197,051X,0,W/X - Downtown,30134,7_merged_756866,742119
b_5198,051X,0,W/X - Downtown,30134,7_merged_756866,742118
b_5605,056,1,Rush River & Windbridge - Meadowview Light Rail - CRC,30146,6_merged_756867,742449
b_5604,056,1,Rush River & Windbridge - Meadowview Light Rail - CRC,30146,6_merged_756867,742448
b_9301,093,0,Citrus Heights - Hillsdale - Watt/I-80 Light Rail,30191,1_merged_756865,743868
b_9308,093,0,Citrus Heights - Hillsdale - Watt/I-80 Light Rail,30191,1_merged_756865,743869
b_9308,093,0,Citrus Heights - Hillsdale - Watt/I-80 Light Rail,30191,1_merged_756865,743864
b_9308,093,0,Citrus Heights - Hillsdale - Watt/I-80 Light Rail,30191,1_merged_756865,743865
b_9301,093,0,Citrus Heights - Hillsdale - Watt/I-80 Light Rail,30191,1_merged_756865,743866
b_9303,093,0,Citrus Heights - Hillsdale - Watt/I-80 Light Rail,30191,1_merged_756865,743867
b_9302,093,0,Citrus Heights - Hillsdale - Watt/I-80 Light Rail,30191,1_merged_756865,743860
b_9302,093,0,Citrus Heights - Hillsdale - Watt/I-80 Light Rail,30191,1_merged_756865,743861
b_9302,093,0,Citrus Heights - Hillsdale - Watt/I-80 Light Rail,30191,1_merged_756865,743862
b_9308,093,0,Citrus Heights - Hillsdale - Watt/I-80 Light Rail,30191,1_merged_756865,743863
a_6706,068,1,Arden Fair Mall - Florin Towne Centre,29509,1_merged_756862,727518
a_6703,068,1,Arden Fair Mall - Florin Towne Centre,29509,1_merged_756862,727519
a_6705,068,1,Arden Fair Mall - Florin Towne Centre,29509,1_merged_756862,727516
a_6708,068,1,Arden Fair Mall - Florin Towne Centre,29509,1_merged_756862,727517
a_6704,068,1,Arden Fair Mall - Florin Towne Centre,29509,1_merged_756862,727514
a_6702,068,1,Arden Fair Mall - Florin Towne Centre,29509,1_merged_756862,727515
a_6709,068,1,Arden Fair Mall - Florin Towne Centre,29509,1_merged_756862,727512
a_6707,068,1,Arden Fair Mall - Florin Towne Centre,29509,1_merged_756862,727513
a_6703,068,1,Arden Fair Mall - Florin Towne Centre,29509,1_merged_756862,727510
a_6701,068,1,Arden Fair Mall - Florin Towne Centre,29509,1_merged_756862,727511
b_8109,081,1,Florin Mall - Florin,30175,1_merged_756865,743240
b_8107,081,1,Florin Mall - Florin,30175,1_merged_756865,743241
b_8108,081,1,Florin Mall - Florin,30175,1_merged_756865,743242
b_8109,081,1,Florin Mall - Florin,30175,1_merged_756865,743243
b_8107,081,1,Florin Mall - Florin,30175,1_merged_756865,743244
b_8108,081,1,Florin Mall - Florin,30175,1_merged_756865,743245
b_8109,081,1,Florin Mall - Florin,30175,1_merged_756865,743246
b_8107,081,1,Florin Mall - Florin,30175,1_merged_756865,743247
b_2112,081,1,65th & 14th- Florin Mall,30173,1_merged_756865,743248
b_8108,081,1,Univ/65th Light Rail - Florin,30174,1_merged_756865,743249
a_1501,026,0,Watt/I-80 Light Rail - Univ/65th Light Rail,29457,6_merged_756864,725918
a_1502,026,0,Watt/I-80 Light Rail - Univ/65th Light Rail,29457,6_merged_756864,725919
a_2601,026,1,Univ/65th Light Rail - Watt/I-80 - McClellan,29458,1_merged_756862,725910
a_2602,026,1,Univ/65th Light Rail - Watt/I-80 - McClellan,29458,1_merged_756862,725911
a_2604,026,1,Univ/65th Light Rail - Watt/I-80 - McClellan,29458,1_merged_756862,725912
a_2603,026,1,Univ/65th Light Rail - Watt/I-80 - McClellan,29458,1_merged_756862,725913
a_2601,026,1,Univ/65th Light Rail - Watt/I-80 - McClellan,29458,1_merged_756862,725914
a_2602,026,1,Univ/65th Light Rail - Watt/I-80 - McClellan,29458,1_merged_756862,725915
a_1502,026,0,Watt/I-80 Light Rail - Univ/65th Light Rail,29457,6_merged_756864,725916
a_1503,026,0,Watt/I-80 Light Rail - Univ/65th Light Rail,29457,6_merged_756864,725917
a_0005,533,0,,29620,6_merged_756864,729659
b_6201,062,0,Rush River & Windbridge - City College - Downtown,30150,1_merged_756865,742526
b_5604,054,1,Florin Light Rail - CRC,30142,6_merged_756867,742255
b_6101,061,1,South Land Park - Univ/65th Light Rail,30148,1_merged_756865,742524
,507,0,,30253,6_merged_756867,744267
b_6201,062,0,Rush River & Windbridge - City College - Downtown,30150,1_merged_756865,742525
b_5604,054,1,Florin Light Rail - CRC,30142,6_merged_756867,742250
b_6102,061,1,South Land Park - Univ/65th Light Rail,30149,1_merged_756865,742523
b_6101,061,1,South Land Park - Univ/65th Light Rail,30148,1_merged_756865,742520
b_5605,054,1,Florin Light Rail - CRC,30142,6_merged_756867,742253
b_8104,081,1,Univ/65th Light Rail - Florin,30174,6_merged_756867,743305
b_8103,081,1,Univ/65th Light Rail - Florin,30174,6_merged_756867,743304
b_8102,081,1,Univ/65th Light Rail - Florin,30174,6_merged_756867,743307
b_8101,081,1,Univ/65th Light Rail - Florin,30174,6_merged_756867,743306
b_8104,081,1,Univ/65th Light Rail - Florin,30174,6_merged_756867,743301
b_8103,081,1,Univ/65th Light Rail - Florin,30174,6_merged_756867,743300
b_1301,007,0,POCKET AREA EXPRESS  - DOWNTOWN,30072,1_merged_756865,740447
b_2104,021,0,Roseville - Sunrise Mall - Mather Field Light Rail,30089,1_merged_756865,740748
b_8102,081,1,Univ/65th Light Rail - Florin,30174,6_merged_756867,743303
b_5602,006,1,Downtown - Land Park - Rush River,30071,1_merged_756865,740446
b_2104,021,0,Roseville - Sunrise Mall - Mather Field Light Rail,30089,1_merged_756865,740744
b_2103,021,0,Roseville - Sunrise Mall - Mather Field Light Rail,30089,1_merged_756865,740745
b_2101,021,0,Roseville - Sunrise Mall - Mather Field Light Rail,30089,1_merged_756865,740746
b_8101,081,1,Univ/65th Light Rail - Florin,30174,6_merged_756867,743302
b_2104,021,0,Roseville - Sunrise Mall - Mather Field Light Rail,30089,1_merged_756865,740740
b_2103,021,0,Sunrise Mall - Mather Field Light Rail,30088,1_merged_756865,740741
b_2101,021,0,Roseville - Sunrise Mall - Mather Field Light Rail,30089,1_merged_756865,740742
b_2102,021,0,Roseville - Sunrise Mall - Mather Field Light Rail,30089,1_merged_756865,740743
a_8891,088,1,Downtown - West El Camino,29541,6_merged_756864,728539
a_8891,088,1,Downtown - West El Camino,29541,6_merged_756864,728538
b_5604,006,1,Downtown - Land Park - Rush River,30071,1_merged_756865,740444
a_8891,088,1,Downtown - West El Camino,29541,6_merged_756864,728531
a_8891,088,1,Downtown - West El Camino,29541,6_merged_756864,728530
a_8891,088,1,Downtown - West El Camino,29541,6_merged_756864,728533
a_8891,088,1,Downtown - West El Camino,29541,6_merged_756864,728532
a_8891,088,1,Downtown - West El Camino,29541,6_merged_756864,728535
a_8891,088,1,Downtown - West El Camino,29541,6_merged_756864,728534
a_8891,088,1,Downtown - West El Camino,29541,6_merged_756864,728537
a_8891,088,1,Downtown - West El Camino,29541,6_merged_756864,728536
b_5602,006,1,Downtown - Land Park - Rush River,30071,1_merged_756865,740441
b_5601,006,1,Downtown - Land Park - Rush River,30071,1_merged_756865,740440
a_0105,001,0,Sunrise Mall - Watt I-80 Light Rail,29409,7_merged_756863,725006
a_0104,001,0,Sunrise Mall - Watt I-80 Light Rail,29409,7_merged_756863,725007
a_0104,001,0,Sunrise Mall - Watt I-80 Light Rail,29409,7_merged_756863,725004
a_0106,001,0,Sunrise Mall - Watt I-80 Light Rail,29409,7_merged_756863,725005
a_0102,001,1,Watt I-80 Light Rail - Sunrise Mall,29410,6_merged_756864,725002
a_0102,001,0,Sunrise Mall - Watt I-80 Light Rail,29409,7_merged_756863,725003
a_0104,001,1,Watt I-80 Light Rail - Sunrise Mall,29410,6_merged_756864,725000
a_0103,001,1,Watt I-80 Light Rail - Sunrise Mall,29410,6_merged_756864,725001
a_0106,001,0,Sunrise Mall - Watt I-80 Light Rail,29409,7_merged_756863,725008
a_0105,001,0,Sunrise Mall - Watt I-80 Light Rail,29409,7_merged_756863,725009
a_3402,034,1,Downtown - McKinley Blvd - CSUS - River Park,29474,1_merged_756862,726263
a_3401,034,1,Downtown - McKinley Blvd - CSUS - River Park,29474,1_merged_756862,726262
a_3402,034,0,Sac State - River Park - McKinley Blvd - Downtown,29473,1_merged_756862,726261
a_3401,034,0,Sac State - River Park - McKinley Blvd - Downtown,29473,1_merged_756862,726260
a_3401,034,1,Downtown - McKinley Blvd - CSUS - River Park,29474,1_merged_756862,726267
a_3402,034,1,Downtown - McKinley Blvd - CSUS - River Park,29474,1_merged_756862,726266
a_3401,034,1,Downtown - McKinley Blvd - CSUS,29475,1_merged_756862,726265
a_3401,034,1,Downtown - McKinley Blvd - CSUS,29475,1_merged_756862,726264
a_3401,034,1,Downtown - McKinley Blvd - CSUS,29475,1_merged_756862,726269
a_3402,034,1,Downtown - McKinley Blvd - CSUS,29475,1_merged_756862,726268
,051X,0,W/X - Downtown,30135,6_merged_756867,742033
b_2302,021,0,Sunrise Mall - Mather Field Light Rail,30088,7_merged_756866,740845
,507,0,,30254,6_merged_756867,744266
b_8892,088,1,Downtown - West El Camino,30190,1_merged_756865,743783
b_8894,088,1,Downtown - West El Camino,30190,1_merged_756865,743784
a_0003,533,0,,29620,6_merged_756864,729666
a_0001,533,0,,29620,6_merged_756864,729667
a_0007,533,0,,29620,6_merged_756864,729664
a_0005,533,0,,29620,6_merged_756864,729665
a_0009,533,0,,29620,6_merged_756864,729662
a_0009,533,0,,29620,6_merged_756864,729663
a_0003,533,0,,29620,6_merged_756864,729660
a_0001,533,0,,29620,6_merged_756864,729661
b_5105,051,1,Downtown - Florin Towne Centre,30132,6_merged_756867,741835
b_5103,051,1,Downtown - Florin Towne Centre,30132,6_merged_756867,741834
b_5106,051,1,Downtown - Florin Towne Centre,30132,6_merged_756867,741837
a_0005,533,1,,29622,1_merged_756862,729651
b_5104,051,1,Downtown - Florin Towne Centre,30132,6_merged_756867,741831
b_5103,051,1,Downtown - Florin Towne Centre,30132,6_merged_756867,741830
a_0009,533,0,,29620,6_merged_756864,729668
a_0007,533,0,,29620,6_merged_756864,729669
a_0007,533,1,,29622,1_merged_756862,729650
,507,1,GOLD LINE Train - SUNRISE,30257,1_merged_756865,744265
b_2301,023,1,Arden Del Paso Light Rail - Sunrise Mall,30098,7_merged_756866,741037
a_5603,056,0,CRC - Meadowview Light Rail - Rush River & Windbridge,29496,7_merged_756863,727181
a_5604,056,0,CRC - Meadowview Light Rail - Rush River & Windbridge,29496,7_merged_756863,727180
a_5604,056,0,CRC - Meadowview Light Rail - Rush River & Windbridge,29496,7_merged_756863,727183
a_5601,056,0,CRC - Meadowview Light Rail - Rush River & Windbridge,29496,7_merged_756863,727182
a_5601,056,0,CRC - Meadowview Light Rail - Rush River & Windbridge,29496,7_merged_756863,727185
a_5603,056,0,CRC - Meadowview Light Rail - Rush River & Windbridge,29496,7_merged_756863,727184
a_5603,056,0,CRC - Meadowview Light Rail - Rush River & Windbridge,29496,7_merged_756863,727187
a_5604,056,0,CRC - Meadowview Light Rail - Rush River & Windbridge,29496,7_merged_756863,727186
a_5602,056,0,CRC - Meadowview Light Rail - Rush River & Windbridge,29496,7_merged_756863,727189
a_5601,056,0,CRC - Meadowview Light Rail - Rush River & Windbridge,29496,7_merged_756863,727188
b_4701,047,1,Florin Mall - 24th St,30130,1_merged_756865,741653
b_4701,047,1,Florin Mall - 24th St,30130,1_merged_756865,741652
b_4701,047,1,Florin Mall - 24th St,30130,1_merged_756865,741655
b_4701,047,1,Florin Mall - 24th St,30130,1_merged_756865,741654
b_7713,047,1,Florin Mall - 24th St,30130,1_merged_756865,741657
b_4701,047,1,Florin Mall - 24th St,30130,1_merged_756865,741656
b_7202,072,0,Mather/Mills Light Rail - Watt/Manlove Light Rail,30159,1_merged_756865,742874
b_7201,072,0,Mather/Mills Light Rail - Watt/Manlove Light Rail,30159,1_merged_756865,742875
b_7203,072,0,Mather/Mills Light Rail - Watt/Manlove Light Rail,30159,1_merged_756865,742876
b_7203,072,0,Mather/Mills Light Rail - Watt/Manlove Light Rail,30159,1_merged_756865,742877
b_6703,068,1,Arden Fair Mall - Florin Towne Centre,30158,7_merged_756866,742870
b_7204,072,0,Routier & Rockingham - Watt/Manlove Light Rail,30160,1_merged_756865,742871
b_7203,072,0,Mather/Mills Light Rail - Watt/Manlove Light Rail,30159,1_merged_756865,742872
b_7203,072,0,Mather/Mills Light Rail - Watt/Manlove Light Rail,30159,1_merged_756865,742873
b_7202,072,0,Mather/Mills Light Rail - Watt/Manlove Light Rail,30159,1_merged_756865,742878
b_7201,072,0,Mather/Mills Light Rail - Watt/Manlove Light Rail,30159,1_merged_756865,742879
b_2102,023,0,Sunrise Mall - Arden Del Paso Light Rail,30096,7_merged_756866,741035
,507,0,,30256,7_merged_756866,744355
b_2301,023,0,Sunrise Mall - Arden Del Paso Light Rail,30096,7_merged_756866,741034
b_3801,086,0,Marconi/Arcade Light Rail - Downtown,30185,7_merged_756866,743622
a_0103,001,1,Watt I-80 Light Rail - Sunrise Mall,29410,6_merged_756864,724984
a_0102,001,1,Watt I-80 Light Rail - Sunrise Mall,29410,6_merged_756864,724985
a_0101,001,1,Watt I-80 Light Rail - Sunrise Mall,29410,6_merged_756864,724986
a_0103,001,1,Watt I-80 Light Rail - Sunrise Mall,29410,6_merged_756864,724987
a_0105,001,1,Watt I-80 Light Rail - Sunrise Mall,29410,6_merged_756864,724980
a_8801,088,1,Downtown - West El Camino,29541,7_merged_756863,728559
a_0102,001,1,Watt I-80 Light Rail - Sunrise Mall,29410,6_merged_756864,724982
a_0101,001,1,Watt I-80 Light Rail - Sunrise Mall,29410,6_merged_756864,724983
,051X,1,Broadway - 21st Street,29487,6_merged_756864,726798
a_0102,001,1,Watt I-80 Light Rail - Sunrise Mall,29410,6_merged_756864,724988
a_0101,001,1,Watt I-80 Light Rail - Sunrise Mall,29410,6_merged_756864,724989
a_5199,051X,0,W/X - Downtown,29485,7_merged_756863,726854
a_5197,051X,0,W/X - Downtown,29485,7_merged_756863,726855
a_5198,051X,0,W/X - Downtown,29485,7_merged_756863,726856
a_5199,051X,0,W/X - Downtown,29485,7_merged_756863,726857
a_5198,051X,0,W/X - Downtown,29485,7_merged_756863,726850
a_5199,051X,0,W/X - Downtown,29485,7_merged_756863,726851
a_5197,051X,0,W/X - Downtown,29485,7_merged_756863,726852
a_5198,051X,0,W/X - Downtown,29485,7_merged_756863,726853
a_5197,051X,0,W/X - Downtown,29485,7_merged_756863,726858
a_8801,088,1,Downtown - West El Camino,29541,7_merged_756863,728555
b_8402,084,0,WATT NORTH HIGHLANDS,30180,1_merged_756865,743479
b_8403,084,0,WATT NORTH HIGHLANDS,30180,1_merged_756865,743478
a_7401,075,0,Mather/Mills Light Rail Loop,29517,1_merged_756862,727725
,507,0,,29607,6_merged_756864,728981
a_7401,075,0,Mather/Mills Light Rail Loop,29517,1_merged_756862,727727
a_7402,075,0,Mather/Mills Light Rail Loop,29517,1_merged_756862,727726
a_7401,075,0,Mather/Mills Light Rail Loop,29517,1_merged_756862,727721
,507,0,,29607,6_merged_756864,728985
a_7401,075,0,Mather/Mills Light Rail Loop,29517,1_merged_756862,727723
,507,0,,29607,6_merged_756864,728987
a_3802,086,1,Downtown - Marconi/Arcade Light Rail,29537,6_merged_756864,728324
a_3803,086,1,Downtown - Marconi/Arcade Light Rail,29537,6_merged_756864,728325
a_3804,086,1,Downtown - Marconi/Arcade Light Rail,29537,6_merged_756864,728326
a_3801,086,1,Downtown - Marconi/Arcade Light Rail,29537,6_merged_756864,728327
a_3802,086,1,Downtown - Marconi/Arcade Light Rail,29537,6_merged_756864,728320
a_3803,086,1,Downtown - Marconi/Arcade Light Rail,29537,6_merged_756864,728321
a_3804,086,1,Downtown - Marconi/Arcade Light Rail,29537,6_merged_756864,728322
,051X,1,Broadway - 21st Street,29487,6_merged_756864,726792
b_5505,055,1,Florin Mall - Scottsdale - CRC,30144,1_merged_756865,742306
b_5504,055,1,Florin Mall - Scottsdale - CRC,30144,1_merged_756865,742307
b_5504,055,1,Florin Mall - Scottsdale - CRC,30144,1_merged_756865,742304
b_5506,055,1,Florin Mall - Scottsdale - CRC,30144,1_merged_756865,742305
b_5506,055,1,Florin Mall - Scottsdale - CRC,30144,1_merged_756865,742302
,051X,1,Broadway - 21st Street,29487,6_merged_756864,726791
b_5505,055,1,Florin Mall - Scottsdale - CRC,30144,1_merged_756865,742300
b_5504,055,1,Florin Mall - Scottsdale - CRC,30144,1_merged_756865,742301
b_2103,023,0,Sunrise Mall - Arden Del Paso Light Rail,30096,7_merged_756866,741036
,051X,1,Broadway - 21st Street,29487,6_merged_756864,726790
b_5501,055,1,Florin Mall - Scottsdale - CRC,30144,1_merged_756865,742308
b_5505,055,1,Florin Mall - Scottsdale - CRC,30144,1_merged_756865,742309
a_2302,023,1,Arden Del Paso Light Rail - Sunrise Mall,29448,7_merged_756863,725756
a_9303,011,1,Downtown - Natomas,29427,1_merged_756862,725205
b_2301,023,0,Sunrise Mall - Arden Del Paso Light Rail,30096,7_merged_756866,741031
a_2301,023,1,Arden Del Paso Light Rail - Sunrise Mall,29448,7_merged_756863,725754
b_8703,087,0,Univ/65th Light Rail - Marconi/Arcade Light Rail,30187,1_merged_756865,743653
b_8702,087,0,Univ/65th Light Rail - Marconi/Arcade Light Rail,30187,1_merged_756865,743652
b_8701,087,0,Univ/65th Light Rail - Marconi/Arcade Light Rail,30187,1_merged_756865,743651
a_2303,023,1,Arden Del Paso Light Rail - Sunrise Mall,29448,7_merged_756863,725755
b_8701,087,0,Univ/65th Light Rail - Marconi/Arcade Light Rail,30187,1_merged_756865,743657
b_8703,087,0,Univ/65th Light Rail - Marconi/Arcade Light Rail,30187,1_merged_756865,743656
b_8702,087,0,Univ/65th Light Rail - Marconi/Arcade Light Rail,30187,1_merged_756865,743655
b_8701,087,0,Univ/65th Light Rail - Marconi/Arcade Light Rail,30187,1_merged_756865,743654
a_2303,023,1,Arden Del Paso Light Rail - Sunrise Mall,29448,7_merged_756863,725752
b_8703,087,0,Univ/65th Light Rail - Marconi/Arcade Light Rail,30187,1_merged_756865,743659
b_8702,087,0,Univ/65th Light Rail - Marconi/Arcade Light Rail,30187,1_merged_756865,743658
a_9303,011,1,Downtown - Natomas,29426,1_merged_756862,725201
a_8402,084,0,WATT NORTH HIGHLANDS,29531,1_merged_756862,728188
a_8403,084,0,WATT NORTH HIGHLANDS,29531,1_merged_756862,728189
a_2302,023,1,Arden Del Paso Light Rail - Sunrise Mall,29448,7_merged_756863,725750
b_2303,023,0,Sunrise Mall - Arden Del Paso Light Rail,30096,7_merged_756866,741030
a_8403,084,0,WATT NORTH HIGHLANDS,29531,1_merged_756862,728180
a_8401,084,0,WATT NORTH HIGHLANDS,29531,1_merged_756862,728181
a_8402,084,0,WATT NORTH HIGHLANDS,29531,1_merged_756862,728182
a_8403,084,0,WATT NORTH HIGHLANDS,29531,1_merged_756862,728183
a_8401,084,0,WATT NORTH HIGHLANDS,29531,1_merged_756862,728184
a_8402,084,0,WATT NORTH HIGHLANDS,29531,1_merged_756862,728185
a_8403,084,0,WATT NORTH HIGHLANDS,29531,1_merged_756862,728186
a_8401,084,0,WATT NORTH HIGHLANDS,29531,1_merged_756862,728187
,507,1,GOLD LINE Train - SUNRISE,30257,1_merged_756865,744263
a_2104,021,1,Mather Field Light Rail - Sunrise Mall - Roseville,29439,7_merged_756863,725583
a_2101,021,1,Mather Field Light Rail - Sunrise Mall - Roseville,29439,7_merged_756863,725582
a_2103,021,1,Mather Field Light Rail - Sunrise Mall - Roseville,29439,7_merged_756863,725581
a_2102,021,1,Mather Field Light Rail - Sunrise Mall - Roseville,29439,7_merged_756863,725580
a_2201,022,0,Arden Fair Mall - Arden Del Paso Light Rail,29441,1_merged_756862,725587
a_2201,022,0,Arden Fair Mall - Arden Del Paso Light Rail,29441,1_merged_756862,725586
a_2103,021,1,Mather Field Light Rail - Sunrise Mall - Roseville,29439,7_merged_756863,725585
a_2102,021,1,Mather Field Light Rail - Sunrise Mall - Roseville,29439,7_merged_756863,725584
a_2201,022,0,Kaiser Hospital - Arden Del Paso Light Rail,29442,1_merged_756862,725589
a_2201,022,0,Kaiser Hospital - Arden Del Paso Light Rail,29442,1_merged_756862,725588
,507,0,,29607,7_merged_756863,729059
,507,0,,29607,7_merged_756863,729058
,507,0,,29607,7_merged_756863,729055
,507,0,,29607,7_merged_756863,729054
,507,0,,29607,7_merged_756863,729057
,507,0,,29607,7_merged_756863,729056
,507,0,,29607,7_merged_756863,729051
,507,1,GOLD LINE Train - SUNRISE,29609,6_merged_756864,729050
,507,0,,29607,7_merged_756863,729053
,507,0,,29607,7_merged_756863,729052
a_6701,067,0,Florin Mall - Arden Fair Mall,29505,6_merged_756864,727413
a_6703,067,0,Florin Mall - Arden Fair Mall,29505,6_merged_756864,727412
a_5604,056,0,CRC - Meadowview Light Rail - Rush River & Windbridge,29496,6_merged_756864,727147
a_5105,056,0,CRC - Meadowview Light Rail - Rush River & Windbridge,29496,6_merged_756864,727146
a_2402,024,0,Orangevale - Sunrise Mall,29449,1_merged_756862,725769
a_2401,024,0,Orangevale - Sunrise Mall,29449,1_merged_756862,725768
a_2401,024,0,Orangevale - Sunrise Mall,29449,1_merged_756862,725767
a_2402,024,0,Orangevale - Sunrise Mall,29449,1_merged_756862,725766
a_2402,024,0,Orangevale - Sunrise Mall,29449,1_merged_756862,725765
a_2401,024,0,Orangevale - Sunrise Mall,29449,1_merged_756862,725764
a_2401,024,0,Orangevale - Sunrise Mall,29449,1_merged_756862,725763
a_2402,024,0,Orangevale - Sunrise Mall,29449,1_merged_756862,725762
a_2402,024,0,Orangevale - Sunrise Mall,29449,1_merged_756862,725761
a_2301,023,1,Arden Del Paso Light Rail - Sunrise Mall,29448,7_merged_756863,725760
a_0002,533,0,,29620,1_merged_756862,729587
a_0004,533,0,,29620,1_merged_756862,729586
a_0006,533,0,,29620,1_merged_756862,729585
a_0001,533,0,,29619,1_merged_756862,729584
a_0009,533,0,,29620,1_merged_756862,729583
a_6701,067,0,Florin Mall - Arden Fair Mall,29505,6_merged_756864,727415
a_0004,533,0,,29619,1_merged_756862,729581
a_0005,533,0,,29619,1_merged_756862,729580
a_5604,056,0,CRC - Meadowview Light Rail - Rush River & Windbridge,29496,6_merged_756864,727142
a_0003,533,0,,29620,1_merged_756862,729589
a_0005,533,0,,29620,1_merged_756862,729588
a_6701,067,0,Florin Mall - Arden Fair Mall,29505,6_merged_756864,727419
b_0201,002,0,Riverside Blvd - Downtown,30062,1_merged_756865,740357
b_0202,002,0,Riverside Blvd - Downtown,30062,1_merged_756865,740356
b_0201,002,0,Riverside Blvd - Downtown,30062,1_merged_756865,740355
a_6703,067,0,Florin Mall - Arden Fair Mall,29505,6_merged_756864,727418
