stop_id,stop_name,stop_lat,stop_lon,stop_code,location_type,parent_station,wheelchair_boarding,intersection_code,stop_place,reference_place,stop_name_short
11818,Lake Murray Bl & Lynnhaven Ln,32.801280860824,-117.011930159864,11818,0,,1,N-S/B,,,Lake Murray&Lynnhaven
11819,Grossmont Center Dr & Center Dr,32.780282425076,-117.010147749872,11819,0,,1,F-E/B,,,Grossmont Ctr&Ctr
11820,Gillespie Dr & Jamacha Bl,32.707838080292,-117.007435958726,11820,0,,1,N-S/B,giljam,,Gillespie&Jamacha
11823,La Jolla Bl & Marine St,32.837253852251,-117.278399630012,11823,0,,1,F-S/B,,,LJ&Marine
11824,La Jolla Bl & Gravilla St,32.828774253235,-117.277118840991,11824,0,,1,F-S/B,,,LJ&Gravilla
11825,La Jolla Bl & Bonair St,32.830514901042,-117.276689891873,11825,0,,1,F-S/B,,,LJ&Bonair
11826,La Jolla Bl & La Canada St,32.819755110610,-117.273286519278,11826,0,,1,N-N/B,,,LJ&La Canada
11827,Girard Av & Torrey Pines Rd,32.841285383656,-117.272843328001,11827,0,,1,M-Street-S/B,,,Girard&Try Pines
11828,La Jolla Bl & Camino De La Costa,32.817250164978,-117.271750333434,11828,0,,1,F-S/B,,,LJ&Cmo De La Costa
11829,La Jolla Bl & Forward St,32.813619279385,-117.269429782272,11829,0,,1,F-S/B,,,LJ&Forward
11831,La Jolla Bl & Colima St,32.810933167432,-117.266524712856,11831,0,,1,M-Street-S/B,,,LJ&Colima
11832,Mission Bl & Opal St,32.805665360885,-117.258340463134,11832,0,,1,F-S/B,,,Mission&Opal
11833,Mission Bl & Felspar St,32.797196084792,-117.255770241815,11833,0,,1,F-S/B,misfel,,Mission&Felspar
11835,Torrey Pines Rd & Calle De La Plata,32.850234811423,-117.256089839349,11835,0,,1,F-W/B,,,Try Pines&Calle De Laata
11837,Mission Bl & Thomas Av,32.793420943621,-117.254591435880,11837,0,,1,F-S/B,,,Mission&Thomas
11841,Cable St & Coronado Av,32.741443968636,-117.253159783850,11841,0,,2,F-S/B,,,Cable&Crndo
11843,Mission Bl & El Carmel Pl,32.778132592706,-117.252682914740,11843,0,,1,F-S/B,,,Mission&El Carmel
11844,Mission Bl & San Juan Pl,32.780177977664,-117.252624858929,11844,0,,1,F-S/B,,,Mission&San Juan
11845,Mission Bl & Santa Clara Pl,32.782358160742,-117.252552066267,11845,0,,1,F-S/B,,,Mission&Santa Clara
11846,Mission Bl & San Luis Obisbo Pl,32.776076294015,-117.252392720733,11846,0,,1,F-S/B,,,Mission&San Luis Obisbo
11847,La Jolla Shores Dr & Camino Del Collado,32.861501055670,-117.253388627955,11847,0,,0,F-S/B,,,LJ Shores&Cmo Del Collado
11849,Mission Bl & Santa Barbara Pl,32.774023322255,-117.251692648623,11849,0,,1,F-S/B,,,Mission&Santa Barbara
11850,La Jolla Shores Dr & Downwind Way,32.867671087793,-117.252087845334,11850,0,,1,F-S/B,,,LJ Shores&Downwind Way
11851,Cable St & Narragansett Av,32.744018098069,-117.250945002518,11851,0,,1,F-S/B,,,Cable&Narragansett
11852,La Jolla Shores Dr & Biological Grade,32.869449727617,-117.251707499000,11852,0,,1,F-S/B,,,LJ Shores&Biological Grade
11853,Catalina Bl & NRAD (Gate 3),32.705771711034,-117.248973048100,11853,0,,0,F-S/B,spawar,,Catalina&NRAD (Gate 3)
11854,Cable St & Newport Av,32.745642862972,-117.249542178391,11854,0,,1,F-S/B,cabnew,,Cable&Newport
11856,Catalina Bl & Electron Dr (Gate 2),32.709475605817,-117.249112555136,11856,0,,0,F-S/B,nradmg,,Catalina&EleCtron (Gate 2)
11859,Cabrillo Memorial Hwy & McClelland Rd,32.698943260871,-117.247410129355,11859,0,,2,M-Street-S/B,,,Cabrillo Memorial Hwy&McClelland
11861,Catalina Bl & Dupont St,32.715552317329,-117.247451772144,11861,0,,0,F-S/B,,,Catalina&Dupont
11862,Catalina Bl & Temple St,32.717480505522,-117.246930622513,11862,0,,0,F-S/B,,,Catalina&Temple
11863,Cabrillo Memorial Hwy & Woodward St,32.696768929359,-117.246420114470,11863,0,,2,F-S/B,wdgate,,Cabrillo Memorial Hwy&Woodward
11864,Catalina Bl & Lomaland Dr,32.718827464081,-117.246568699096,11864,0,,0,F-S/B,,,Catalina&Lomaland
11865,Catalina Bl & Jennings St,32.720127622015,-117.246215989894,11865,0,,0,F-S/B,,,Catalina&Jennings
11866,Cable St & Brighton Av,32.749050021946,-117.246611311760,11866,0,,1,F-S/B,,,Cable&Brighton
11867,La Jolla Shores Dr & Horizon Way,32.871272036151,-117.247627677849,11867,0,,1,F-W/B,,,LJ Shores&Horizon Way
11868,Catalina Bl & Talbot St,32.722518409316,-117.245589461241,11868,0,,0,F-S/B,,,Catalina&Talbot
11869,Cabrillo Memorial Hwy & Ft Rosecrans Cemetery Gate,32.688565127744,-117.244988295796,11869,0,,2,F-S/B,,,Cabrillo Memorial Hwy&Ft Rosecrans Cemetery Gate
11870,Cable St & Voltaire St,32.750829612305,-117.245089732639,11870,0,,1,F-S/B,cabvol,,Cable&Voltaire
11873,La Jolla Shores Dr & Inyaha Ln,32.873984404460,-117.244955037327,11873,0,,1,F-W/B,,,LJ Shores&Inyaha
11876,N Torrey Pines Rd & La Jolla Shores Dr,32.874900748472,-117.243796087851,11876,0,,1,F-S/B,torlaj,,N Try Pines&LJ Shores
11878,West Point Loma Bl & Sunset Cliffs Bl,32.750949214941,-117.241841781740,11878,0,,1,N-W/B,,,WPt Loma&Sunset Cliffs
11881,Ingraham St & Garnet Av,32.799501888626,-117.240842844294,11881,0,,1,F-S/B,inggar,,Ingraham&Garnet
11882,N Torrey Pines Rd & Scripps Clinic Drwy,32.894078404998,-117.241259875517,11882,0,,2,F-S/B,scripp,,N Try Pines&Scripps Clinic
11886,Ingraham St & Reed Av,32.795726604932,-117.239664647418,11886,0,,0,F-S/B,,,Ingraham&Reed
11889,Ingraham St & Pacific Beach Dr,32.793773891759,-117.239135057555,11889,0,,1,F-S/B,,,Ingraham&Pcfc Bch
11890,Rosecrans St & Owen St,32.712264771134,-117.237927782457,11890,0,,0,F-S/B,,,Rosecrans&Owen
11891,Rosecrans St & Qualtrough St,32.714078636013,-117.237262111244,11891,0,,0,M-Street-W/B,,,Rosecrans&Qualtrough
11892,Rosecrans St & Kona Wy,32.716119183061,-117.236433135408,11892,0,,2,M-Street-W/B,,,Rosecrans&Kona
11893,Rosecrans St & Armada Pl,32.717852066426,-117.235925813902,11893,0,,0,F-W/B,,,Rosecrans&Armada
11894,Ingraham St & Vacation Rd,32.774677509998,-117.235299545253,11894,0,,1,F-S/B,,,Ingraham&Vacation
11896,Ingraham St & Dana Landing Rd,32.767414932332,-117.233695833091,11896,0,,1,F-S/B,,,Ingraham&Dana Landing
11897,Rosecrans St & Talbot St,32.720061762261,-117.233186832221,11897,0,,2,F-W/B,,,Rosecrans&Talbot
11902,Gilman & Myers,32.876954574881,-117.234787040575,11902,0,,0,,gilmye,,Gilman&Myers
11903,Gilman & Myers,32.877149599483,-117.234802252421,11903,0,,0,,gilmye,,Gilman&Myers
11906,Rosecrans St & Nimitz Bl,32.728933242280,-117.225322300369,11906,0,,1,F-E/B,rosni1,,Rosecrans&Nimitz
11909,Palmilla Dr & Lebon Dr,32.864522048407,-117.225200072283,11909,0,,1,F-S/B,,,Palmilla&Lebon
11910,Rosecrans St & Russell St,32.732079387748,-117.223002779409,11910,0,,1,F-W/B,,,Rosecrans&Russell
11913,Genesee Av & Campus Point Dr,32.881551115155,-117.219717745767,11913,0,,1,F-S/B,camgen,,Gnsee&Campus Pt
11915,Regents Rd & Nobel Dr,32.867239442893,-117.219377636141,11915,0,,1,F-S/B,regnob,,Rgnts&Nobel
11916,Rosecrans St & Curtis St,32.738620720473,-117.217432628532,11916,0,,1,F-W/B,,,Rosecrans&Curtis
11919,Clairemont Mesa Bl & 3305,32.829612867194,-117.214711661956,11919,0,,1,M-Street-E/B,,,Cmnt Mesa&3305
11921,Genesee Av & Esplanade Ct,32.869646766815,-117.214193715031,11921,0,,1,F-S/B,utc_2,,Gnsee&Esplanade
11923,La Jolla Village Dr & Genesee Av,32.872645396322,-117.214512544615,11923,0,,1,F-W/B,ljgenW,,LJ Vlge&Gnsee
11924,Genesee Av & Nobel Dr,32.866276546939,-117.213521055451,11924,0,,1,F-S/B,,,Gnsee&Nobel
11928,Rosecrans St & N Evergreen St,32.747059135316,-117.209634953921,11928,0,,1,F-W/B,,,Rosecrans&N Evergreen
11929,Morena Bl & Littlefield St,32.780486697029,-117.207516639461,11929,0,,0,M-Street-S/B,,,Morena&Littlefield
11930,Morena Bl & Napier St,32.782146317217,-117.207225581119,11930,0,,1,M-Street-S/B,,,Morena&Napier
11932,Clairemont Dr & Joplin Av,32.824240468911,-117.206104495391,11932,0,,1,F-S/B,,,Clairemont&Joplin
11933,Clairemont Dr & Clairemont Mesa Bl,32.827232406414,-117.206260695007,11933,0,,1,F-S/B,claclm,,Clairemont&Cmnt Mesa
11935,Genesee Av & Calgary Dr,32.857433254586,-117.205546803739,11935,0,,1,M-Street-S/B,,,Gnsee&Calgary
11936,Clairemont Dr & Indian Wy,32.821730484844,-117.205113708957,11936,0,,1,F-S/B,,,Clairemont&Indian
11937,Genesee Av & Governor Dr,32.854090180850,-117.204592212114,11937,0,,1,F-S/B,gengvS,,Gnsee&Governor
11938,Genesee Av & Radcliffe Ln,32.852461616988,-117.204066565009,11938,0,,1,N-S/B,,,Gnsee&Radcliffe
11939,Clairemont Dr & Fox Av,32.817288680447,-117.201934217654,11939,0,,1,F-S/B,,,Clairemont&Fox
11941,Clairemont Mesa Bl & Lakehurst Av,32.830443941169,-117.201829064352,11941,0,,1,F-W/B,,,Cmnt Mesa&Lakehurst
11942,Clairemont Dr & Ute Dr,32.809010627320,-117.201154725628,11942,0,,1,F-S/B,,,Clairemont&Ute
11944,Clairemont Dr & Balboa Av,32.811234301452,-117.201139690640,11944,0,,1,F-S/B,clabal,,Clairemont&Balboa
11945,Clairemont Dr & Chippewa Ct,32.813370205523,-117.201100922789,11945,0,,1,F-S/B,,,Clairemont&Chippewa
11946,Clairemont Dr & Rappahannock Av,32.805475547805,-117.200859428917,11946,0,,1,F-S/B,,,Clairemont&Rappahannock
11948,Clairemont Dr & Dakota Dr,32.802577402982,-117.198156231006,11948,0,,1,F-S/B,,,Clairemont&Dakota
11949,Linda Vista Rd & Napa St,32.764919662916,-117.197464643082,11949,0,,1,F-S/B,livnap,,L Vsta&Napa
11950,Clairemont Dr & Blackfoot Av,32.800539403544,-117.196181663181,11950,0,,1,F-S/B,,,Clairemont&Blackfoot
11951,Clairemont Dr & Calle Neil,32.799636247897,-117.195319321987,11951,0,,1,M-Street-S/B,,,Clairemont&Calle Neil
11952,Linda Vista Rd & Mildred St,32.767883790663,-117.194796396856,11952,0,,1,F-S/B,,,L Vsta&Mildred
11953,Genesee Av & Clairemont Mesa Bl,32.834039795156,-117.194926984333,11953,0,,1,F-S/B,,,Gnsee&Cmnt Mesa
11954,Genesee Av & Bannock Av,32.832613477582,-117.194905161955,11954,0,,1,F-S/B,,,Gnsee&Bannock
11955,Genesee Av & Chickasaw Ct,32.831637632027,-117.194920730959,11955,0,,1,F-S/B,,,Gnsee&Chickasaw
11956,Burgener Bl & Clairemont Dr,32.794050047497,-117.194039057017,11956,0,,1,F-S/B,clabur,,Burgener&Clairemont
11957,Pacific Hwy & Witherby St (Gate 4),32.744265560354,-117.193021075352,11957,0,,1,M-Street-S/B,,,Pcfc Hwy&Witherby (Gate 4)
11958,Clairemont Dr & Iroquois Av,32.797021358461,-117.193299655414,11958,0,,1,F-S/B,,,Clairemont&Iroquois
11963,Burgener Bl & Lister St,32.786202073704,-117.190561177451,11963,0,,1,F-S/B,,,Burgener&Lister
11964,Genesee Av & Mt Herbert Av,32.826230584997,-117.190331285126,11964,0,,1,F-S/B,,,Gnsee&Mt Herbert
11965,Burgener Bl & July St,32.783593546229,-117.189501883322,11965,0,,1,F-S/B,,,Burgener&July
11966,Genesee Av & Mt Foraker Av,32.824899730154,-117.187514281305,11966,0,,1,F-S/B,,,Gnsee&Mt Foraker
11967,Genesee Av & Derrick Dr,32.822552377892,-117.183902071788,11967,0,,1,F-S/B,,,Gnsee&Derrick
11968,Genesee Av & Mt Etna Dr,32.821064485880,-117.182935790790,11968,0,,1,F-S/B,,,Gnsee&Mt Etna
11970,Genesee Av & Balboa Av,32.818904161011,-117.181841987444,11970,0,,1,F-S/B,balgen,,Gnsee&Balboa
11971,Genesee Av & Mt Alifan Dr,32.816927447503,-117.180818533438,11971,0,,1,F-S/B,,,Gnsee&Mt Alifan
11972,Genesee Av & Genesee Ct E,32.813929479651,-117.179270072084,11972,0,,1,M-Street-S/B,,,Gnsee&Gnsee E
11976,Genesee Av & Boyd Av,32.810451174967,-117.177632032152,11976,0,,1,F-S/B,,,Gnsee&Boyd
11978,Comstock St & Osler St,32.791900547183,-117.175549282369,11978,0,,2,F-S/B,,,Comstock&Osler
11979,Comstock St & Valjean Ct,32.790544543653,-117.175313759453,11979,0,,2,F-S/B,,,Comstock&Valjean
11983,Linda Vista Rd & Kramer St,32.776737816854,-117.173232890747,11983,0,,1,F-S/B,,,L Vsta&Kramer
11984,Linda Vista Rd & Tait St,32.780365799035,-117.172873978043,11984,0,,1,F-S/B,,,L Vsta&Tait
11986,Pacific Hwy & Grape St,32.724121539651,-117.171579438506,11986,0,,1,F-S/B,pacgra,,Pcfc Hwy&Grape
11990,Linda Vista Rd & Comstock St,32.783131978120,-117.171982159695,11990,0,,1,F-S/B,comlin,,L Vsta&Comstock
11992,Goldfinch St & Washington St,32.749540763516,-117.171455018212,11992,0,,0,F-S/B,golwas,,Goldfinch&Wshngtn
11994,Pacific Hwy & Cedar St,32.721433501698,-117.171209929724,11994,0,,1,M-Street-S/B,pacgra,,Pcfc Hwy&Cedar
11995,Fashion Valley Rd & Friars Rd,32.767873702498,-117.171412561815,11995,0,,1,F-S/B,,,FV&Friars
11997,Kettner Bl & Grape St,32.724907112065,-117.169805791403,11997,0,,0,F-S/B,,,Kettner&Grape
11998,Reynard Wy & Redwood St,32.737337397217,-117.169974564657,11998,0,,0,F-S/B,,,Reynard&Redwood
11999,Osler St & Genesee Av,32.793506182820,-117.170704523436,11999,0,,1,F-W/B,,,Osler&Gnsee
12003,State St & Kalmia St,32.729618702103,-117.168983499381,12003,0,,0,F-S/B,,,State&Kalmia
12004,Reynard Wy & Curlew St,32.740165989444,-117.169187810305,12004,0,,0,F-S/B,,,Reynard&Curlew
12006,Ulric St & Fashion Hills Bl,32.773718442921,-117.167537119368,12006,0,,1,F-S/B,,,Ulric&Fashion Hills
12007,Linda Vista Rd & Fulton St,32.789740244006,-117.167814678399,12007,0,,1,F-S/B,,,L Vsta&Fulton
12008,Ulric St & Linbrook Dr,32.773471334361,-117.166392614552,12008,0,,1,F-S/B,,,Ulric&Linbrook
12009,Front St & Arbor Dr (UCSD),32.753422911604,-117.165009888193,12009,0,,1,F-S/B,ucsdho,,Front&Arbor (UCSD)
12012,Front St & B St,32.717624891791,-117.164820328435,12012,0,,1,F-S/B,frobst,,Front&B
12013,1st Av & Thorn St,32.739558120124,-117.164069149533,12013,0,,1,F-S/B,,,1st&Thorn
12014,1st Av & Laurel St,32.731139965598,-117.163994841180,12014,0,,1,F-S/B,,,1st&Laurel
12015,1st Av & Redwood St,32.737593106029,-117.164045514303,12015,0,,1,F-S/B,,,1st&Redwood
12016,1st Av & Nutmeg St,32.733220408238,-117.164019670772,12016,0,,1,F-S/B,,,1st&Nutmeg
12017,1st Av & Walnut Av,32.741198906549,-117.164079665846,12017,0,,1,F-S/B,,,1st&Walnut
12018,1st Av & Robinson Av,32.746776736156,-117.163932631857,12018,0,,1,F-S/B,,,1st&Robinson
12019,Hawthorn St & 2nd Av,32.727114150641,-117.163149931543,12019,0,,1,N-E/B,,,Hawthorn&2nd
12020,2nd Av & Elm St,32.723838941755,-117.163011948101,12020,0,,1,F-S/B,,,2nd&Elm
12021,Linda Vista Rd & Wheatley St,32.794474622315,-117.163174806313,12021,0,,1,F-S/B,,,L Vsta&Wheatley
12023,Armstrong St & Armstrong Pl,32.805081796757,-117.162344252183,12023,0,,1,N-S/B,,,Armstrong&Armstrong
12025,4th Av & Robinson Av,32.746612334617,-117.161634752540,12025,0,,1,F-S/B,,,4th&Robinson
12027,4th Av & University Av,32.747758354256,-117.161649862377,12027,0,,1,F-S/B,4thuni,,4th&Univ
12028,4th Av & Brookes Av,32.743146648595,-117.161608653025,12028,0,,1,F-S/B,,,4th&Brookes
12031,4th Av & Broadway,32.715145368184,-117.161156489451,12031,0,,1,F-S/B,4thbro,,4th&Brdwy
12032,4th Av & Cedar St,32.721735826481,-117.161221371080,12032,0,,1,F-S/B,,,4th&Cedar
12034,4th Av & G St,32.712361528159,-117.161101703925,12034,0,,1,F-S/B,4thg,,4th&G
12035,4th Av & Ash St,32.719545571753,-117.161179218639,12035,0,,1,F-S/B,,,4th&Ash
12036,4th Av & B St,32.717253341661,-117.161175029582,12036,0,,1,M-Street-S/B,4thB,,4th&B
12037,4th Av & Palm Av,32.735337597261,-117.161306736546,12037,0,,1,F-S/B,,,4th&Palm
12039,4th Av & Hawthorn St,32.726971587584,-117.161242989714,12039,0,,1,F-S/B,,,4th&Hawthorn
12040,4th Av & Nutmeg St,32.733262674610,-117.161278775614,12040,0,,1,F-S/B,,,4th&Nutmeg
12041,4th Av & Upas St,32.740614512465,-117.161338545650,12041,0,,1,F-S/B,,,4th&Upas
12042,4th Av & Juniper St,32.729060419618,-117.161248329577,12042,0,,1,F-S/B,,,4th&Juniper
12046,Linda Vista Rd & Mesa College Dr,32.800261045152,-117.158597361295,12046,0,,1,F-S/B,kearny,,L Vsta&Mesa Coll
12048,10th Av & F St,32.713487478073,-117.155631907255,12048,0,,1,F-S/B,,,10th&F
12049,10th Av & A St,32.718577292356,-117.155690708207,12049,0,,2,F-S/B,10thb,,10th&A
12050,10th Av & Island Av,32.710233460697,-117.155601726134,12050,0,,1,F-S/B,,,10th&Island
12051,Health Center Dr & Frost St (Sharp Mem),32.800077588108,-117.155510349946,12051,0,,1,M-Street-S/B,shahos,,Health Ctr&Frost (Sharp Mem)
12053,Park Bl & B St,32.718299327581,-117.153867110330,12053,0,,1,N-S/B,,,Park&B
12059,Convoy St & Clairemont Mesa Bl,32.832052783274,-117.153400888047,12059,0,,1,F-S/B,cnclaS,,Convoy&Cmnt Mesa
12060,Park Bl & Presidents Way,32.725385666012,-117.150769491372,12060,0,,1,F-S/B,,,Park&Presidents Way
12061,Kearny Villa Rd & Aero Dr,32.809717515439,-117.151257956756,12061,0,,1,F-S/B,,,Kearny Villa&Aero
12062,Park Bl & Cypress Av,32.744060028549,-117.147620312200,12062,0,,1,F-S/B,,,Park&Cypress
12063,Park Bl & Zoo Dr (Veterans Memorial),32.738707801600,-117.146606429534,12063,0,,1,M-TC-Train-S/B,,,Park&Zoo (Veterans Memorial)
12064,Park Bl & Inspiration Point Way,32.727300612183,-117.148613706720,12064,0,,1,N-S/B,,,Park&Inspiration Pt Way
12065,Park Bl & Meade Av,32.756893950112,-117.146332874508,12065,0,,1,F-S/B,,,Park&Meade
12066,Park Bl & University Av,32.748067827515,-117.146421969732,12066,0,,1,F-S/B,paruns,,Park&Univ
12067,Park Bl & Village Pl,32.732061745108,-117.146249398165,12067,0,,1,M-Street-S/B,,,Park&Vlge
12068,Park Bl & Zoo Pl,32.734815211689,-117.145945705303,12068,0,,1,F-S/B,,,Park&Zoo
12069,Mission Center Rd & Sevan Ct,32.781985603363,-117.153430705692,12069,0,,1,F-S/B,,,Mission Ctr&Sevan
12071,Camino Ruiz & Reagan Rd,32.907817932724,-117.145521754272,12071,0,,1,F-S/B,,,Cmo Ruiz&Reagan
12073,Camino Ruiz & Mira Mesa Bl,32.912110738600,-117.144053529008,12073,0,,1,F-S/B,mircru,,Cmo Ruiz&Mra Msa
12075,Murray Ridge Rd & Iverson St,32.802936175622,-117.141519585906,12075,0,,2,F-W/B,,,Murray Ridge&Iverson
12076,25th St & J St,32.709234555954,-117.140289062833,12076,0,,0,F-S/B,,,25th&J
12077,Main St & 26th St,32.692952767580,-117.137950140400,12077,0,,1,F-S/B,,,Main&26th
12078,Texas St & Madison Av,32.760487656311,-117.138920347761,12078,0,,1,F-S/B,,,Texas&Madison
12080,Complex Dr & Clairemont Mesa Bl,32.830566248867,-117.134741567194,12080,0,kmtc,1,M-Street-S/B,comcla,,Complex&Cmnt Mesa
12082,30th St & Polk Av,32.751996557141,-117.130234903793,12082,0,,1,F-S/B,,,30th&Polk
12083,30th St & Lincoln Av,32.750116710736,-117.130216123203,12083,0,,1,F-S/B,,,30th&Lincoln
12084,30th St & Howard Av,32.753771851668,-117.130268903727,12084,0,,1,F-S/B,,,30th&Howard
12085,30th St & Meade Av,32.757056434512,-117.130252930953,12085,0,,1,F-S/B,,,30th&Meade
12086,30th St & Monroe Av,32.758966582172,-117.130262258117,12086,0,,1,F-S/B,,,30th&Monroe
12087,30th St & El Cajon Bl,32.754956699669,-117.130235204660,12087,0,,1,F-S/B,elc30,,30th&El Cjn
12088,30th St & Madison Av,32.760868531347,-117.130264997988,12088,0,,1,F-S/B,,,30th&Madison
12089,30th St & Adams Av,32.762588743794,-117.130314716296,12089,0,,1,F-S/B,30ada,,30th&Adams
12091,30th St & Dwight St,32.743993561551,-117.130141946423,12091,0,,1,F-S/B,,,30th&Dwight
12093,30th St & North Park Wy,32.747159896778,-117.130134546677,12093,0,,1,F-S/B,,,30th&NPark
12094,30th St & Ivy St,32.728326415891,-117.130232607379,12094,0,,1,F-S/B,,,30th&Ivy
12096,30th St & Juniper St,32.729853179189,-117.129659291310,12096,0,,1,N-S/B,,,30th&Juniper
12097,30th St & Laurel St,32.731657185102,-117.129521211767,12097,0,,1,F-S/B,,,30th&Laurel
12099,30th St & Date St,32.723224783028,-117.130288954698,12099,0,,1,F-S/B,,,30th&Date
12100,30th St & Palm St,32.735398983243,-117.129369944625,12100,0,,1,F-S/B,,,30th&Palm
12101,30th St & Thorn St,32.739090384764,-117.129348245176,12101,0,,1,F-S/B,,,30th&Thorn
12105,Ruffin Rd & Kearny Villa Rd,32.839059227193,-117.127410273150,12105,0,,1,F-S/B,rufche,,Ruffin&Kearny Villa
12106,Ruffin Rd & Farnham St,32.832503091548,-117.126768693536,12106,0,,1,F-S/B,ruffar,,Ruffin&Farnham
12107,Ruffin Rd & Sky Park Ct,32.816582127308,-117.123892262309,12107,0,,1,F-S/B,rufsky,,Ruffin&Sky Park
12108,Black Mountain Rd & Mira Mesa Bl,32.916297356155,-117.124756070220,12108,0,,1,F-S/B,blamir,,Black Mtn&Mra Msa
12109,Black Mountain Rd & 10770 The Woods MHP,32.914509174184,-117.124601423448,12109,0,,1,M-Street-S/B,,,Black Mtn&10770 The Woods MHP
12110,Main St & Rigel St,32.689814403551,-117.121712701076,12110,0,,1,F-S/B,,,Main&Rigel
12111,Black Mountain Rd & Hillery Dr,32.912600043176,-117.124448838854,12111,0,,1,F-S/B,,,Black Mtn&Hillery
12112,Black Mountain Rd & Carroll Canyon Rd,32.902416413678,-117.124119524524,12112,0,,1,M-Street-S/B,,,Black Mtn&Carroll Cyn
12114,Ruffin Rd & Calle Fortunada,32.813747706557,-117.121270021016,12114,0,,1,F-S/B,,,Ruffin&Calle Fortunada
12115,Main St & Thor St,32.687517900838,-117.118420315047,12115,0,,1,F-S/B,,,Main&Thor
12119,Main St & Vesta St,32.685224332358,-117.115089129044,12119,0,,1,F-S/B,vesmai,,Main&Vesta
12120,Rancho Penasquitos Bl & Carmel Mountain Rd,32.959009192121,-117.114970130479,12120,0,,1,F-E/B,,,Rcho Pnsqts&Carmel Mtn
12122,Rancho Penasquitos Bl & Via Del Sud,32.953101713212,-117.108401786690,12122,0,,1,F-S/B,,,Rcho Pnsqts&Via Del Sud
12123,Willow Creek Rd & Old Grove Rd,32.899428024033,-117.107356691458,12123,0,,1,F-E/B,,,Willow Creek&Old Grove
12124,Rancho Penasquitos Bl & Paseo Montril,32.951163407413,-117.107698275015,12124,0,,1,F-S/B,pasran,,Rcho Pnsqts&Paseo Montril
12125,Santo Rd & Snook St,32.812334315006,-117.106039910792,12125,0,,1,F-S/B,,,Santo&Snook
12128,Santo Rd & Shields St,32.815839802672,-117.105478345918,12128,0,,1,F-S/B,,,Santo&Shields
12129,Santo Rd & Tierrasanta Bl,32.822928849080,-117.104193080989,12129,0,,1,F-S/B,santie,,Santo&Trasnta
12130,Santo Rd & Orleck St,32.819277074400,-117.104050233249,12130,0,,1,F-S/B,,,Santo&Orleck
12131,43rd St & Keeler Av,32.694049732139,-117.102466593060,12131,0,,1,F-S/B,,,43rd&Keeler
12133,Carmel Mountain Rd & Stoney Creek Rd,32.963553116650,-117.103401358809,12133,0,,1,F-W/B,cmrsck,,Carmel Mtn&Stoney Creek
12134,Fairmount Av & Myrtle Av,32.742386491342,-117.101038193518,12134,0,,1,N-S/B,,,Fairmnt&Myrtle
12135,Fairmount Av & Landis St,32.746014766622,-117.101001686441,12135,0,,1,N-S/B,,,Fairmnt&Landis
12136,Fairmount Av & Orange Av,32.752856254238,-117.100934412273,12136,0,,1,F-S/B,,,Fairmnt&Orange
12137,Highland Av & 8th St,32.677530723489,-117.098559870489,12137,0,,1,F-S/B,hig8th,,Highland&8th
12138,Highland Av & E 12th St (Walmart),32.674715469002,-117.097476626680,12138,0,,1,N-S/B,,,Highland&E 12th (Walmart)
12139,Fairmount Av & Ridgeview Dr,32.726097849425,-117.097993484203,12139,0,,1,F-S/B,,,Fairmnt&Ridgeview
12140,Mission Gorge Rd & Rainier Av,32.789402624336,-117.097809075402,12140,0,,1,F-S/B,,,Msn Grg&Rainier
12141,Mission Gorge Rd & Vandever Av,32.787456589141,-117.097822880472,12141,0,,1,F-S/B,,,Msn Grg&Vandever
12142,Carmel Mountain Rd & Via Rimini,32.966428053748,-117.099806870573,12142,0,,1,M-Street-S/B,,,Carmel Mtn&Via Rimini
12144,La Cuenta Dr & Cariuto Ct,32.823848245588,-117.096005388111,12144,0,,1,F-S/B,,,La Cuenta&Cariuto
12145,La Cuenta Dr & Clairemont Mesa Bl,32.826322493529,-117.095918486189,12145,0,,1,F-S/B,clalac,,La Cuenta&Cmnt Mesa
12146,Carmel Mountain Rd & Via San Marco,32.968701303026,-117.096966068285,12146,0,,1,M-Street-S/B,,,Carmel Mtn&Via San Marco
12147,Highland Av & 24th St,32.664016741106,-117.093299187601,12147,0,,1,F-S/B,,,Highland&24th
12149,47th St & Ocean View Bl,32.700202688126,-117.093811119940,12149,0,,1,F-S/B,,,47th&Ocn Vw
12150,47th St & Imperial Av,32.703374558685,-117.093795970486,12150,0,,1,F-S/B,,,47th&Imperial
12151,47th St & Craigie St,32.714066919800,-117.093693505772,12151,0,,2,F-S/B,,,47th&Craigie
12152,47th St & Hwy 94 (Overpass),32.717857274697,-117.093668013403,12152,0,,1,F-S/B,,,47th&Hwy 94 (Overpass)
12154,47th St & Federal Bl,32.720880826529,-117.093638430413,12154,0,,1,F-S/B,47fed,,47th&Federal
12155,Crawford St & Zion Av (Kaiser),32.792584787808,-117.093886037957,12155,0,,1,F-S/B,kaihos,,Crawford&Zion (Kaiser)
12156,Carmel Mountain Rd & Gerana St,32.973029583229,-117.093029687885,12156,0,,1,F-S/B,,,Carmel Mtn&Gerana
12157,Camino Del Norte & Bernardo Center Dr,33.004589494289,-117.091962536297,12157,0,,1,F-E/B,,,Cmo Del Norte&Bdo Ctr
12158,West Bernardo Dr & Technology Dr,33.009504667518,-117.091024495353,12158,0,,1,F-S/B,,,WBdo&Technology
