route_id,service_id,trip_id,block_id,shape_id
409,1,81,40916,4099168891682
409,1,82,40916,4099168891682
409,2,83,40917,4099168891682
409,2,84,40917,4099168891682
409,2,85,40917,4099168891682
409,2,86,40917,4099168891682
409,2,87,40917,4099168891682
409,2,88,40917,4099168891682
409,2,89,40917,4099168891682
409,2,90,40917,4099168891682
409,2,91,40917,4099168891682
409,2,92,40917,4099168891682
409,2,93,40917,4099168891682
409,2,94,40917,4099168891682
409,3,96,40918,4099168891682
409,3,97,40918,4099168891682
409,3,98,40918,4099168891682
409,3,99,40918,4099168891682
409,3,100,40918,4099168891682
409,3,101,40918,4099168891682
409,3,102,40918,4099168891682
409,3,103,40918,4099168891682
409,3,104,40918,4099168891682
409,3,105,40918,4099168891682
409,3,106,40918,4099168891682
409,3,107,40918,4099168891682
409,4,109,40919,4099168891682
409,4,110,40919,4099168891682
409,4,111,40919,4099168891682
409,4,112,40919,4099168891682
409,4,113,40919,4099168891682
409,4,114,40919,4099168891682
409,4,115,40919,4099168891682
409,4,116,40919,4099168891682
409,4,117,40919,4099168891682
409,4,118,40919,4099168891682
409,4,119,40919,4099168891682
409,4,120,40919,4099168891682
409,5,122,40920,4099168891682
409,5,123,40920,4099168891682
409,5,124,40920,4099168891682
409,5,125,40920,4099168891682
409,5,126,40920,4099168891682
409,5,127,40920,4099168891682
409,5,128,40920,4099168891682
409,5,129,40920,4099168891682
409,5,130,40920,4099168891682
409,5,131,40920,4099168891682
409,5,132,40920,4099168891682
409,5,133,40920,4099168891682
409,1,136,40921,4099168891682
409,2,137,40922,4099168891682
409,2,138,40922,4099168891682
409,2,139,40922,4099168891682
409,2,140,40922,4099168891682
409,2,141,40922,4099168891682
409,2,142,40922,4099168891682
409,2,143,40922,4099168891682
409,2,144,40922,4099168891682
409,2,145,40922,4099168891682
409,2,146,40922,4099168891682
409,2,147,40922,4099168891682
409,2,148,40922,4099168891682
409,3,150,40923,4099168891682
409,3,151,40923,4099168891682
409,3,152,40923,4099168891682
409,3,153,40923,4099168891682
409,3,154,40923,4099168891682
409,3,155,40923,4099168891682
409,3,156,40923,4099168891682
409,3,157,40923,4099168891682
409,3,158,40923,4099168891682
409,3,159,40923,4099168891682
409,3,160,40923,4099168891682
409,3,161,40923,4099168891682
409,4,163,40924,4099168891682
409,4,164,40924,4099168891682
409,4,165,40924,4099168891682
409,4,166,40924,4099168891682
409,4,167,40924,4099168891682
409,4,168,40924,4099168891682
409,4,169,40924,4099168891682
409,4,170,40924,4099168891682
409,4,171,40924,4099168891682
409,4,172,40924,4099168891682
409,4,173,40924,4099168891682
409,4,174,40924,4099168891682
409,5,176,40925,4099168891682
409,5,177,40925,4099168891682
409,5,178,40925,4099168891682
409,5,179,40925,4099168891682
409,5,180,40925,4099168891682
409,5,181,40925,4099168891682
409,5,182,40925,4099168891682
409,5,183,40925,4099168891682
409,5,184,40925,4099168891682
409,5,185,40925,4099168891682
409,5,186,40925,4099168891682
409,5,187,40925,4099168891682
409,1,189,40921,4099168891682
409,1,190,40921,4099168891682
409,1,191,40921,4099168891682
409,1,192,40921,4099168891682
409,1,193,40921,4099168891682
409,1,194,40921,4099168891682
409,1,195,40921,4099168891682
409,1,196,40921,4099168891682
409,1,197,40921,4099168891682
409,1,198,40921,4099168891682
409,1,199,40921,4099168891682
409,1,201,40926,4099168891682
409,2,202,40927,4099168891682
409,2,203,40927,4099168891682
409,2,204,40927,4099168891682
409,2,205,40927,4099168891682
409,2,206,40927,4099168891682
409,2,207,40927,4099168891682
409,2,208,40927,4099168891682
409,2,209,40927,4099168891682
409,2,210,40927,4099168891682
409,2,211,40927,4099168891682
409,2,212,40927,4099168891682
409,2,213,40927,4099168891682
409,3,215,40928,4099168891682
409,3,216,40928,4099168891682
409,3,217,40928,4099168891682
409,3,218,40928,4099168891682
409,3,219,40928,4099168891682
409,3,220,40928,4099168891682
409,3,221,40928,4099168891682
409,3,222,40928,4099168891682
409,3,223,40928,4099168891682
409,3,224,40928,4099168891682
409,3,225,40928,4099168891682
409,3,226,40928,4099168891682
409,4,228,40929,4099168891682
409,4,229,40929,4099168891682
409,4,230,40929,4099168891682
409,4,231,40929,4099168891682
409,4,232,40929,4099168891682
409,4,233,40929,4099168891682
409,4,234,40929,4099168891682
409,4,235,40929,4099168891682
409,4,236,40929,4099168891682
409,4,237,40929,4099168891682
409,4,238,40929,4099168891682
409,4,239,40929,4099168891682
409,5,241,40930,4099168891682
409,5,242,40930,4099168891682
409,5,243,40930,4099168891682
409,5,244,40930,4099168891682
409,5,245,40930,4099168891682
409,5,246,40930,4099168891682
409,5,247,40930,4099168891682
409,5,248,40930,4099168891682
409,5,249,40930,4099168891682
409,5,250,40930,4099168891682
409,5,251,40930,4099168891682
409,5,252,40930,4099168891682
409,1,254,40926,4099168891682
409,1,255,40926,4099168891682
409,1,256,40926,4099168891682
409,1,257,40926,4099168891682
409,1,258,40926,4099168891682
409,1,259,40926,4099168891682
409,1,260,40926,4099168891682
409,1,261,40926,4099168891682
409,1,262,40926,4099168891682
409,1,263,40926,4099168891682
409,1,264,40926,4099168891682
409,1,266,40931,4099168891682
409,2,267,40932,4099168891682
409,2,268,40932,4099168891682
409,2,269,40932,4099168891682
409,2,270,40932,4099168891682
409,2,271,40932,4099168891682
409,2,272,40932,4099168891682
409,2,273,40932,4099168891682
409,2,274,40932,4099168891682
409,2,275,40932,4099168891682
409,2,276,40932,4099168891682
409,2,277,40932,4099168891682
409,2,278,40932,4099168891682
409,3,280,40933,4099168891682
409,3,281,40933,4099168891682
409,3,282,40933,4099168891682
409,3,283,40933,4099168891682
409,3,284,40933,4099168891682
409,3,285,40933,4099168891682
409,3,286,40933,4099168891682
409,3,287,40933,4099168891682
409,3,288,40933,4099168891682
409,3,289,40933,4099168891682
409,3,290,40933,4099168891682
409,3,291,40933,4099168891682
409,4,293,40934,4099168891682
409,4,294,40934,4099168891682
409,4,295,40934,4099168891682
409,4,296,40934,4099168891682
409,4,297,40934,4099168891682
409,4,298,40934,4099168891682
409,4,299,40934,4099168891682
409,4,300,40934,4099168891682
409,4,301,40934,4099168891682
409,4,302,40934,4099168891682
409,4,303,40934,4099168891682
409,4,304,40934,4099168891682
409,5,306,40935,4099168891682
409,5,307,40935,4099168891682
409,5,308,40935,4099168891682
409,5,309,40935,4099168891682
409,5,310,40935,4099168891682
409,5,311,40935,4099168891682
409,5,312,40935,4099168891682
409,5,313,40935,4099168891682
409,5,314,40935,4099168891682
409,5,315,40935,4099168891682
409,5,316,40935,4099168891682
409,5,317,40935,4099168891682
409,1,319,40931,4099168891682
409,1,320,40931,4099168891682
409,1,321,40931,4099168891682
409,1,322,40931,4099168891682
409,1,323,40931,4099168891682
409,1,324,40931,4099168891682
409,1,325,40931,4099168891682
409,1,326,40931,4099168891682
409,1,327,40931,4099168891682
409,1,328,40931,4099168891682
409,1,329,40931,4099168891682
409,1,331,40936,40913177291682
409,2,332,40937,40913177291682
409,2,333,40937,4099168891682
409,2,334,40937,4099168891682
409,2,335,40937,4099168891682
409,2,336,40937,4099168891682
409,2,337,40937,4099168891682
409,2,338,40937,4099168891682
409,2,339,40937,4099168891682
409,2,340,40937,4099168891682
409,2,341,40937,4099168891682
409,2,342,40937,4099168891682
409,2,343,40937,4099168891682
409,2,344,40937,4099168891682
409,3,345,40938,40913177291682
409,3,346,40938,4099168891682
409,3,347,40938,4099168891682
409,3,348,40938,4099168891682
409,3,349,40938,4099168891682
409,3,350,40938,4099168891682
409,3,351,40938,4099168891682
409,3,352,40938,4099168891682
409,3,353,40938,4099168891682
409,3,354,40938,4099168891682
409,3,355,40938,4099168891682
409,3,356,40938,4099168891682
409,3,357,40938,4099168891682
409,4,358,40939,40913177291682
409,4,359,40939,4099168891682
409,4,360,40939,4099168891682
409,4,361,40939,4099168891682
409,4,362,40939,4099168891682
409,4,363,40939,4099168891682
409,4,364,40939,4099168891682
409,4,365,40939,4099168891682
409,4,366,40939,4099168891682
409,4,367,40939,4099168891682
409,4,368,40939,4099168891682
409,4,369,40939,4099168891682
409,4,370,40939,4099168891682
409,5,371,40940,40913177291682
409,5,372,40940,4099168891682
409,5,373,40940,4099168891682
409,5,374,40940,4099168891682
409,5,375,40940,4099168891682
409,5,376,40940,4099168891682
409,5,377,40940,4099168891682
409,5,378,40940,4099168891682
409,5,379,40940,4099168891682
409,5,380,40940,4099168891682
409,5,381,40940,4099168891682
409,5,382,40940,4099168891682
409,5,383,40940,4099168891682
409,1,384,40936,4099168891682
409,1,385,40936,4099168891682
409,1,386,40936,4099168891682
409,1,387,40936,4099168891682
409,1,388,40936,4099168891682
409,1,389,40936,4099168891682
409,1,390,40936,4099168891682
409,1,391,40936,4099168891682
409,1,392,40936,4099168891682
409,1,393,40936,4099168891682
409,1,394,40936,4099168891682
409,1,395,40936,4099168891682
409,1,396,40941,40913177291682
409,2,397,40942,40913177291682
409,2,398,40942,4099168891682
409,2,399,40942,4099168891682
409,2,400,40942,4099168891682
409,2,401,40942,4099168891682
409,2,402,40942,4099168891682
409,2,403,40942,4099168891682
409,2,404,40942,4099168891682
409,2,405,40942,4099168891682
409,2,406,40942,4099168891682
409,2,407,40942,4099168891682
409,2,408,40942,4099168891682
409,2,409,40942,40991688131772
409,3,410,40943,40913177291682
409,3,411,40943,4099168891682
409,3,412,40943,4099168891682
409,3,413,40943,4099168891682
409,3,414,40943,4099168891682
409,3,415,40943,4099168891682
409,3,416,40943,4099168891682
409,3,417,40943,4099168891682
409,3,418,40943,4099168891682
409,3,419,40943,4099168891682
409,3,420,40943,4099168891682
409,3,421,40943,4099168891682
409,3,422,40943,40991688131772
409,4,423,40944,40913177291682
409,4,424,40944,4099168891682
409,4,425,40944,4099168891682
409,4,426,40944,4099168891682
409,4,427,40944,4099168891682
409,4,428,40944,4099168891682
409,4,429,40944,4099168891682
409,4,430,40944,4099168891682
409,4,431,40944,4099168891682
409,4,432,40944,4099168891682
409,4,433,40944,4099168891682
409,4,434,40944,4099168891682
409,4,435,40944,40991688131772
409,5,436,40945,40913177291682
409,5,437,40945,4099168891682
409,5,438,40945,4099168891682
409,5,439,40945,4099168891682
409,5,440,40945,4099168891682
409,5,441,40945,4099168891682
409,5,442,40945,4099168891682
409,5,443,40945,4099168891682
409,5,444,40945,4099168891682
409,5,445,40945,4099168891682
409,5,446,40945,4099168891682
409,5,447,40945,4099168891682
409,5,448,40945,40991688131772
409,1,449,40941,4099168891682
409,1,450,40941,4099168891682
409,1,451,40941,4099168891682
409,1,452,40941,4099168891682
409,1,453,40941,4099168891682
409,1,454,40941,4099168891682
409,1,455,40941,4099168891682
409,1,456,40941,4099168891682
409,1,457,40941,4099168891682
409,1,458,40941,4099168891682
409,1,459,40941,4099168891682
409,1,460,40941,40991688131772
409,1,461,40946,4094246791682
409,2,462,40947,4094246791682
409,2,463,40947,4099168891682
409,2,464,40947,4099168891682
409,2,465,40947,4099168891682
409,2,466,40947,4099168891682
409,2,467,40947,4099168891682
409,2,468,40947,4099168891682
409,2,469,40947,4099168891682
409,2,470,40947,4099168891682
409,2,471,40947,4099168891682
409,2,472,40947,4099168891682
409,2,473,40947,4099168891682
409,2,474,40947,40991688131772
409,3,475,40948,4094246791682
409,3,476,40948,4099168891682
409,3,477,40948,4099168891682
409,3,478,40948,4099168891682
409,3,479,40948,4099168891682
409,3,480,40948,4099168891682
409,3,481,40948,4099168891682
409,3,482,40948,4099168891682
409,3,483,40948,4099168891682
409,3,484,40948,4099168891682
409,3,485,40948,4099168891682
409,3,486,40948,4099168891682
409,3,487,40948,40991688131772
409,4,488,40949,4094246791682
409,4,489,40949,4099168891682
409,4,490,40949,4099168891682
409,4,491,40949,4099168891682
409,4,492,40949,4099168891682
409,4,493,40949,4099168891682
409,4,494,40949,4099168891682
409,4,495,40949,4099168891682
409,4,496,40949,4099168891682
409,4,497,40949,4099168891682
409,4,498,40949,4099168891682
409,4,499,40949,4099168891682
409,4,500,40949,40991688131772
409,5,501,40950,4094246791682
409,5,502,40950,4099168891682
409,5,503,40950,4099168891682
409,5,504,40950,4099168891682
409,5,505,40950,4099168891682
409,5,506,40950,4099168891682
409,5,507,40950,4099168891682
409,5,508,40950,4099168891682
409,5,509,40950,4099168891682
409,5,510,40950,4099168891682
409,5,511,40950,4099168891682
409,5,512,40950,4099168891682
409,5,513,40950,40991688131772
409,1,514,40946,4099168891682
409,1,515,40946,4099168891682
409,1,516,40946,4099168891682
409,1,517,40946,4099168891682
409,1,518,40946,4099168891682
409,1,519,40946,4099168891682
409,1,520,40946,4099168891682
409,1,521,40946,4099168891682
409,1,522,40946,4099168891682
409,1,523,40946,4099168891682
409,1,524,40946,4099168891682
409,1,525,40946,4099168891682
409,1,526,40951,4099168891682
409,2,527,40952,4099168891682
409,2,528,40952,4099168891682
409,2,529,40952,4099168891682
409,2,530,40952,4099168891682
409,2,531,40952,4099168891682
409,2,532,40952,4099168891682
409,2,533,40952,4099168891682
409,2,534,40952,4099168891682
409,2,535,40952,4099168891682
409,2,536,40952,4099168891682
409,2,537,40952,4099168891682
409,2,538,40952,4099168842467
409,3,540,40953,4099168891682
409,3,541,40953,4099168891682
409,3,542,40953,4099168891682
409,3,543,40953,4099168891682
409,3,544,40953,4099168891682
409,3,545,40953,4099168891682
409,3,546,40953,4099168891682
409,3,547,40953,4099168891682
409,3,548,40953,4099168891682
409,3,549,40953,4099168891682
409,3,550,40953,4099168891682
409,3,551,40953,4099168842467
409,4,553,40954,4099168891682
409,4,554,40954,4099168891682
409,4,555,40954,4099168891682
409,4,556,40954,4099168891682
409,4,557,40954,4099168891682
409,4,558,40954,4099168891682
409,4,559,40954,4099168891682
409,4,560,40954,4099168891682
409,4,561,40954,4099168891682
409,4,562,40954,4099168891682
409,4,563,40954,4099168891682
409,4,564,40954,4099168842467
409,5,566,40955,4099168891682
409,5,567,40955,4099168891682
409,5,568,40955,4099168891682
409,5,569,40955,4099168891682
409,5,570,40955,4099168891682
409,5,571,40955,4099168891682
409,5,572,40955,4099168891682
409,5,573,40955,4099168891682
409,5,574,40955,4099168891682
409,5,575,40955,4099168891682
409,5,576,40955,4099168891682
409,5,577,40955,4099168842467
409,1,579,40951,4099168891682
409,1,580,40951,4099168891682
409,1,581,40951,4099168891682
409,1,582,40951,4099168891682
409,1,583,40951,4099168891682
409,1,584,40951,4099168891682
409,1,585,40951,4099168891682
409,1,586,40951,4099168891682
409,1,587,40951,4099168891682
409,1,588,40951,4099168891682
409,1,589,40951,4099168842467
296,1,591,29656,2964250742505
296,1,592,29656,2964250742505
296,2,593,29657,2964250742505
296,1,594,29656,2964250742505
296,1,595,29656,2964250742505
296,1,596,29656,2964250742505
296,1,597,29656,2964250742505
296,1,598,29656,2964250742505
296,1,599,29656,2964250742505
296,1,600,29656,2964250742505
296,1,601,29656,2964250742505
296,1,602,29656,2964250742505
296,1,603,29656,2964250742505
296,2,604,29657,2964250742505
296,2,605,29657,2964250742505
296,2,606,29657,2964250742505
296,2,607,29657,2964250742505
296,2,608,29657,2964250742505
296,2,609,29657,2964250742505
296,2,610,29657,2964250742505
296,2,611,29657,2964250742505
296,2,612,29657,2964250742505
296,2,613,29657,2964250742505
296,2,614,29657,2964250742505
296,3,615,29658,2964250742505
296,3,616,29658,2964250742505
296,3,617,29658,2964250742505
296,3,618,29658,2964250742505
296,3,619,29658,2964250742505
296,3,620,29658,2964250742505
296,3,621,29658,2964250742505
296,3,622,29658,2964250742505
296,3,623,29658,2964250742505
296,3,624,29658,2964250742505
296,3,625,29658,2964250742505
296,3,626,29658,2964250742505
296,4,627,29659,2964250742505
296,4,628,29659,2964250742505
296,4,629,29659,2964250742505
296,4,630,29659,2964250742505
296,4,631,29659,2964250742505
296,4,632,29659,2964250742505
296,4,633,29659,2964250742505
296,4,634,29659,2964250742505
296,4,635,29659,2964250742505
296,4,636,29659,2964250742505
296,4,637,29659,2964250742505
296,4,638,29659,2964250742505
296,5,642,29660,2964250742505
296,5,643,29660,2964250742505
296,5,644,29660,2964250742505
296,5,645,29660,2964250742505
296,5,646,29660,2964250742505
296,5,647,29660,2964250742505
296,5,648,29660,2964250742505
296,5,649,29660,2964250742505
296,5,650,29660,2964250742505
296,5,651,29660,2964250742505
296,5,652,29660,2964250742505
296,5,653,29660,2964250742505
296,1,666,29661,2964250742505
296,1,667,29661,2964250742505
296,1,668,29661,2964250742505
296,1,669,29661,2964250742505
296,1,670,29661,2964250742505
296,1,671,29661,2964250742505
296,1,672,29661,2964250742505
296,1,673,29661,2964250742505
296,1,674,29661,2964250742505
296,1,675,29661,2964250742505
296,1,676,29661,2964250742505
296,1,677,29661,2964250742505
296,2,678,29662,2964250742505
296,2,679,29662,2964250742505
296,2,680,29662,2964250742505
296,2,681,29662,2964250742505
296,2,682,29662,2964250742505
296,2,683,29662,2964250742505
296,2,684,29662,2964250742505
296,2,685,29662,2964250742505
296,2,686,29662,2964250742505
296,2,687,29662,2964250742505
296,2,688,29662,2964250742505
296,2,689,29662,2964250742505
296,3,693,29663,2964250742505
296,3,694,29663,2964250742505
296,3,695,29663,2964250742505
296,3,696,29663,2964250742505
296,3,697,29663,2964250742505
296,3,698,29663,2964250742505
296,3,699,29663,2964250742505
296,3,700,29663,2964250742505
296,3,701,29663,2964250742505
296,3,702,29663,2964250742505
296,3,703,29663,2964250742505
296,3,704,29663,2964250742505
296,4,708,29664,2964250742505
296,4,709,29664,2964250742505
296,4,710,29664,2964250742505
296,4,711,29664,2964250742505
296,4,712,29664,2964250742505
296,4,713,29664,2964250742505
296,4,714,29664,2964250742505
296,4,715,29664,2964250742505
296,4,716,29664,2964250742505
296,4,717,29664,2964250742505
296,4,718,29664,2964250742505
296,4,719,29664,2964250742505
296,5,723,29665,2964250742505
296,5,724,29665,2964250742505
296,5,725,29665,2964250742505
296,5,726,29665,2964250742505
296,5,727,29665,2964250742505
296,5,728,29665,2964250742505
296,5,729,29665,2964250742505
296,5,730,29665,2964250742505
296,5,731,29665,2964250742505
296,5,732,29665,2964250742505
296,5,733,29665,2964250742505
296,5,734,29665,2964250742505
296,1,741,29666,2964250742505
296,2,742,29667,2964250742505
296,2,743,29667,2964250742505
296,2,744,29667,2964250742505
296,2,745,29667,2964250742505
296,2,746,29667,2964250742505
296,2,747,29667,2964250742505
296,2,748,29667,2964250742505
296,2,749,29667,2964250742505
296,2,750,29667,2964250742505
296,2,751,29667,2964250742505
296,2,752,29667,2964250742505
296,2,753,29667,2964250790794
296,3,757,29668,2964250742505
296,3,758,29668,2964250742505
296,3,759,29668,2964250742505
296,3,760,29668,2964250742505
296,3,761,29668,2964250742505
296,3,762,29668,2964250742505
296,3,763,29668,2964250742505
296,3,764,29668,2964250742505
296,3,765,29668,2964250742505
296,3,766,29668,2964250742505
296,3,767,29668,2964250742505
296,3,768,29668,2964250790794
296,4,772,29669,2964250742505
296,4,773,29669,2964250742505
296,4,774,29669,2964250742505
296,4,775,29669,2964250742505
296,4,776,29669,2964250742505
296,4,777,29669,2964250742505
296,4,778,29669,2964250742505
296,4,779,29669,2964250742505
296,4,780,29669,2964250742505
296,4,781,29669,2964250742505
296,4,782,29669,2964250742505
296,4,783,29669,2964250790794
296,5,787,29670,2964250742505
296,5,788,29670,2964250742505
296,5,789,29670,2964250742505
296,5,790,29670,2964250742505
296,5,791,29670,2964250742505
296,5,792,29670,2964250742505
296,5,793,29670,2964250742505
296,5,794,29670,2964250742505
296,5,795,29670,2964250742505
296,5,796,29670,2964250742505
296,5,797,29670,2964250742505
296,5,798,29670,2964250790794
296,1,802,29666,2964250742505
296,1,803,29666,2964250742505
296,1,804,29666,2964250742505
296,1,805,29666,2964250742505
296,1,806,29666,2964250742505
296,1,807,29666,2964250742505
296,1,808,29666,2964250742505
296,1,809,29666,2964250742505
296,1,810,29666,2964250742505
296,1,811,29666,2964250742505
296,1,812,29666,2964250790794
296,1,816,29671,2964250742505
296,2,817,29672,2964250742505
296,2,818,29672,2964250742505
296,2,819,29672,2964250742505
296,2,820,29672,2964250742505
296,2,821,29672,2964250742505
296,2,822,29672,2964250742505
296,2,823,29672,2964250742505
296,2,824,29672,2964250742505
296,2,825,29672,2964250742505
296,2,826,29672,2964250742505
296,2,827,29672,2964250742505
296,2,828,29672,2964250742505
296,3,832,29673,2964250742505
296,3,833,29673,2964250742505
296,3,834,29673,2964250742505
296,3,835,29673,2964250742505
296,3,836,29673,2964250742505
296,3,837,29673,2964250742505
296,3,838,29673,2964250742505
296,3,839,29673,2964250742505
296,3,840,29673,2964250742505
296,3,841,29673,2964250742505
296,3,842,29673,2964250742505
296,3,843,29673,2964250742505
296,4,847,29674,2964250742505
296,4,848,29674,2964250742505
296,4,849,29674,2964250742505
296,4,850,29674,2964250742505
296,4,851,29674,2964250742505
296,4,852,29674,2964250742505
296,4,853,29674,2964250742505
296,4,854,29674,2964250742505
296,4,855,29674,2964250742505
296,4,856,29674,2964250742505
296,4,857,29674,2964250742505
296,4,858,29674,2964250742505
296,5,862,29675,2964250742505
296,5,863,29675,2964250742505
296,5,864,29675,2964250742505
296,5,865,29675,2964250742505
296,5,866,29675,2964250742505
296,5,867,29675,2964250742505
296,5,868,29675,2964250742505
296,5,869,29675,2964250742505
296,5,870,29675,2964250742505
296,5,871,29675,2964250742505
296,5,872,29675,2964250742505
296,5,873,29675,2964250742505
296,1,877,29671,2964250742505
296,1,878,29671,2964250742505
296,1,879,29671,2964250742505
296,1,880,29671,2964250742505
296,1,881,29671,2964250742505
296,1,882,29671,2964250742505
296,1,883,29671,2964250742505
296,1,884,29671,2964250742505
296,1,885,29671,2964250742505
296,1,886,29671,2964250742505
296,1,887,29671,2964250742505
296,1,891,29676,2969079442505
296,2,892,29677,2969079442505
296,2,893,29677,2964250742505
296,2,894,29677,2964250742505
296,2,895,29677,2964250742505
296,2,896,29677,2964250742505
296,2,897,29677,2964250742505
296,2,898,29677,2964250742505
296,2,899,29677,2964250742505
296,2,900,29677,2964250742505
296,2,901,29677,2964250742505
296,2,902,29677,2964250742505
296,2,903,29677,2964250742505
296,2,904,29677,2964250790794
296,3,907,29678,2969079442505
296,3,908,29678,2964250742505
296,3,909,29678,2964250742505
296,3,910,29678,2964250742505
296,3,911,29678,2964250742505
296,3,912,29678,2964250742505
296,3,913,29678,2964250742505
296,3,914,29678,2964250742505
296,3,915,29678,2964250742505
296,3,916,29678,2964250742505
296,3,917,29678,2964250742505
296,3,918,29678,2964250742505
296,3,919,29678,2964250790794
296,4,922,29679,2969079442505
296,4,923,29679,2964250742505
296,4,924,29679,2964250742505
296,4,925,29679,2964250742505
296,4,926,29679,2964250742505
296,4,927,29679,2964250742505
296,4,928,29679,2964250742505
296,4,929,29679,2964250742505
296,4,930,29679,2964250742505
296,4,931,29679,2964250742505
296,4,932,29679,2964250742505
296,4,933,29679,2964250742505
296,4,934,29679,2964250790794
296,5,937,29680,2969079442505
296,5,938,29680,2964250742505
296,5,939,29680,2964250742505
296,5,940,29680,2964250742505
296,5,941,29680,2964250742505
296,5,942,29680,2964250742505
296,5,943,29680,2964250742505
296,5,944,29680,2964250742505
296,5,945,29680,2964250742505
296,5,946,29680,2964250742505
296,5,947,29680,2964250742505
296,5,948,29680,2964250742505
296,5,949,29680,2964250790794
296,1,952,29676,2964250742505
296,1,953,29676,2964250742505
296,1,954,29676,2964250742505
296,1,955,29676,2964250742505
296,1,956,29676,2964250742505
296,1,957,29676,2964250742505
296,1,958,29676,2964250742505
296,1,959,29676,2964250742505
296,1,960,29676,2964250742505
296,1,961,29676,2964250742505
296,1,962,29676,2964250742505
296,1,963,29676,2964250790794
296,1,966,29681,2969079442505
296,2,967,29682,2969079442505
296,2,968,29682,2964250742505
296,2,969,29682,2964250742505
296,2,970,29682,2964250742505
296,2,971,29682,2964250742505
296,2,972,29682,2964250742505
296,2,973,29682,2964250742505
296,2,974,29682,2964250742505
296,2,975,29682,2964250742505
296,2,976,29682,2964250742505
296,2,977,29682,2964250742505
296,2,978,29682,2964250742505
296,2,979,29682,2964250790794
296,3,982,29683,2969079442505
296,3,983,29683,2964250742505
296,3,984,29683,2964250742505
296,3,985,29683,2964250742505
296,3,986,29683,2964250742505
296,3,987,29683,2964250742505
296,3,988,29683,2964250742505
296,3,989,29683,2964250742505
296,3,990,29683,2964250742505
296,3,991,29683,2964250742505
296,3,992,29683,2964250742505
296,3,993,29683,2964250742505
296,3,994,29683,2964250790794
296,4,997,29684,2969079442505
296,4,998,29684,2964250742505
296,4,999,29684,2964250742505
296,4,1000,29684,2964250742505
296,4,1001,29684,2964250742505
296,4,1002,29684,2964250742505
296,4,1003,29684,2964250742505
296,4,1004,29684,2964250742505
296,4,1005,29684,2964250742505
296,4,1006,29684,2964250742505
296,4,1007,29684,2964250742505
296,4,1008,29684,2964250742505
296,4,1009,29684,2964250790794
296,5,1012,29685,2969079442505
296,5,1013,29685,2964250742505
296,5,1014,29685,2964250742505
296,5,1015,29685,2964250742505
296,5,1016,29685,2964250742505
296,5,1017,29685,2964250742505
296,5,1018,29685,2964250742505
296,5,1019,29685,2964250742505
296,5,1020,29685,2964250742505
296,5,1021,29685,2964250742505
296,5,1022,29685,2964250742505
296,5,1023,29685,2964250742505
296,5,1024,29685,2964250790794
296,1,1027,29681,2964250742505
296,1,1028,29681,2964250742505
296,1,1029,29681,2964250742505
296,1,1030,29681,2964250742505
296,1,1031,29681,2964250742505
296,1,1032,29681,2964250742505
296,1,1033,29681,2964250742505
296,1,1034,29681,2964250742505
296,1,1035,29681,2964250742505
296,1,1036,29681,2964250742505
296,1,1037,29681,2964250742505
296,1,1038,29681,2964250790794
296,1,1041,29686,2969079442505
296,2,1042,29687,2969079442505
